,choice_set,choice
93839,"('C', 'D', 'I')",D
93840,"('E', 'F', 'G', 'I')",I
93841,"('C', 'E', 'I')",C
93842,"('C', 'D', 'E')",E
93843,"('C', 'E', 'G', 'I')",G
93844,"('D', 'G', 'H', 'I')",D
93845,"('A', 'B', 'D', 'G')",B
93846,"('A', 'B', 'C')",B
93847,"('B', 'G', 'H')",B
93848,"('C', 'G', 'H')",C
93849,"('F', 'G', 'I')",I
93850,"('B', 'F')",F
93851,"('C', 'D', 'G')",D
93852,"('D', 'H')",H
93853,"('D', 'F', 'I')",D
93854,"('C', 'D', 'H', 'I')",C
93855,"('G', 'H')",G
93856,"('C', 'D', 'G', 'I')",C
93857,"('B', 'D', 'F', 'H')",B
93858,"('B', 'F', 'G', 'H')",F
93859,"('C', 'E')",E
93860,"('A', 'B', 'E', 'F')",B
93861,"('A', 'B', 'D', 'H')",H
93862,"('A', 'B', 'E')",A
93863,"('C', 'E', 'G')",G
93864,"('E', 'F')",F
93865,"('A', 'D', 'G')",D
93866,"('A', 'B')",A
93867,"('G', 'H')",H
93868,"('C', 'G')",G
93869,"('A', 'B', 'F', 'H')",F
93870,"('B', 'H')",H
93871,"('C', 'F', 'I')",F
93872,"('B', 'D', 'G')",G
93873,"('A', 'B', 'F', 'I')",F
93874,"('A', 'E', 'H')",H
93875,"('B', 'F', 'I')",B
93876,"('G', 'H', 'I')",G
93877,"('A', 'B', 'G', 'H')",H
93878,"('B', 'E', 'F')",F
93879,"('D', 'F', 'G')",G
93880,"('A', 'C')",A
93881,"('B', 'E', 'I')",E
93882,"('C', 'H', 'I')",H
93883,"('C', 'F', 'G')",C
93884,"('C', 'E', 'H')",E
93885,"('C', 'D', 'I')",D
93886,"('A', 'E', 'G', 'I')",E
93887,"('C', 'G', 'H')",H
93888,"('C', 'H', 'I')",C
93889,"('C', 'F')",F
93890,"('C', 'D')",D
93891,"('C', 'E', 'F')",F
93892,"('B', 'D', 'G', 'I')",B
93893,"('B', 'H')",H
93894,"('A', 'C', 'D', 'F')",A
93895,"('B', 'E', 'F', 'G')",G
93896,"('D', 'F', 'I')",F
93897,"('A', 'C', 'D')",A
93898,"('C', 'E', 'F')",F
93899,"('C', 'F')",F
93900,"('B', 'E', 'G', 'I')",B
93901,"('C', 'H', 'I')",C
93902,"('B', 'D', 'H', 'I')",D
93903,"('B', 'C', 'G')",C
93904,"('C', 'H')",C
93905,"('B', 'D', 'F', 'I')",B
93906,"('H', 'I')",H
93907,"('E', 'G', 'I')",I
93908,"('A', 'E', 'G', 'I')",I
93909,"('E', 'H')",H
93910,"('A', 'B', 'F', 'I')",I
93911,"('B', 'C', 'F', 'G')",G
93912,"('C', 'D', 'E', 'H')",C
93913,"('C', 'I')",C
93914,"('A', 'D', 'E', 'I')",I
93915,"('B', 'C', 'G', 'H')",C
93916,"('F', 'G', 'H')",H
93917,"('D', 'G')",D
93918,"('C', 'D', 'G', 'H')",C
93919,"('C', 'I')",I
93920,"('A', 'H')",H
93921,"('A', 'B', 'H')",A
93922,"('G', 'I')",G
93923,"('A', 'C', 'D', 'G')",D
93924,"('A', 'D', 'F', 'I')",A
93925,"('B', 'C', 'I')",I
93926,"('B', 'H', 'I')",I
93927,"('E', 'F', 'H')",H
93928,"('A', 'B', 'F', 'I')",I
93929,"('B', 'D', 'G')",G
93930,"('B', 'F', 'H', 'I')",F
93931,"('A', 'E', 'F')",E
93932,"('C', 'G')",G
93933,"('A', 'H')",A
93934,"('B', 'C')",C
93935,"('D', 'F')",F
93936,"('D', 'H')",H
93937,"('B', 'D', 'E', 'I')",B
93938,"('A', 'E', 'F', 'G')",G
93939,"('A', 'C', 'G')",C
93940,"('C', 'E', 'H')",E
93941,"('B', 'E', 'F')",F
93942,"('C', 'E', 'H')",C
93943,"('A', 'H')",H
93944,"('D', 'H')",D
93945,"('E', 'I')",I
93946,"('A', 'I')",I
93947,"('B', 'C', 'D', 'H')",B
93948,"('B', 'D')",B
93949,"('H', 'I')",H
93950,"('F', 'H', 'I')",F
93951,"('C', 'I')",I
93952,"('D', 'E', 'F', 'G')",E
93953,"('D', 'H')",D
93954,"('A', 'D')",D
93955,"('A', 'D')",D
93956,"('B', 'G')",G
93957,"('E', 'F', 'H')",F
93958,"('A', 'F', 'H')",H
93959,"('E', 'H')",E
93960,"('E', 'F', 'G')",F
93961,"('C', 'E', 'G')",E
93962,"('B', 'C')",C
93963,"('F', 'G')",G
93964,"('D', 'I')",D
93965,"('B', 'D', 'F')",D
93966,"('C', 'D', 'G')",D
93967,"('A', 'F', 'H')",F
93968,"('B', 'C', 'E')",C
93969,"('A', 'E')",E
93970,"('A', 'C')",C
93971,"('B', 'C', 'D')",C
93972,"('D', 'F')",D
93973,"('B', 'C', 'D', 'E')",C
93974,"('A', 'D', 'H', 'I')",D
93975,"('A', 'E')",A
93976,"('C', 'H')",C
93977,"('D', 'E', 'F')",E
93978,"('A', 'E', 'F', 'G')",A
93979,"('C', 'H')",H
93980,"('D', 'G')",D
93981,"('D', 'F', 'G', 'H')",G
93982,"('A', 'D', 'H')",H
93983,"('C', 'D', 'G', 'H')",C
93984,"('A', 'F', 'H')",A
93985,"('A', 'F', 'G', 'I')",F
93986,"('B', 'E')",E
93987,"('A', 'D', 'G')",A
93988,"('E', 'G')",E
93989,"('D', 'F')",F
93990,"('B', 'F')",F
93991,"('D', 'G')",G
93992,"('A', 'G', 'H', 'I')",A
93993,"('A', 'E', 'H')",H
93994,"('A', 'C', 'D', 'I')",A
93995,"('B', 'C')",C
93996,"('D', 'G')",G
93997,"('B', 'F', 'G', 'H')",H
93998,"('D', 'E')",E
93999,"('A', 'F', 'G', 'H')",G
94000,"('B', 'C', 'I')",B
94001,"('D', 'F', 'G')",G
94002,"('E', 'G', 'H')",H
94003,"('B', 'H')",B
94004,"('F', 'G')",G
94005,"('E', 'F', 'G', 'I')",E
94006,"('C', 'E', 'H')",C
94007,"('A', 'D')",D
94008,"('A', 'C', 'D', 'H')",A
94009,"('B', 'I')",I
94010,"('C', 'D')",C
94011,"('G', 'I')",G
94012,"('A', 'C', 'E')",E
94013,"('D', 'E', 'F', 'H')",H
94014,"('A', 'B', 'C', 'F')",C
94015,"('B', 'D', 'F', 'I')",B
94016,"('A', 'F', 'H')",F
94017,"('A', 'D', 'G', 'H')",H
94018,"('C', 'E', 'F')",C
94019,"('C', 'G')",C
94020,"('F', 'I')",I
94021,"('A', 'E')",A
94022,"('A', 'F', 'H', 'I')",A
94023,"('D', 'E')",E
94024,"('C', 'D', 'E', 'I')",C
94025,"('D', 'E', 'H')",H
94026,"('D', 'G', 'H', 'I')",D
94027,"('B', 'C', 'E', 'H')",E
94028,"('C', 'F')",F
94029,"('D', 'F')",F
94030,"('D', 'G')",D
94031,"('E', 'I')",I
94032,"('C', 'F')",C
94033,"('A', 'D', 'H')",D
94034,"('D', 'E')",E
94035,"('A', 'H')",A
94036,"('C', 'E')",C
94037,"('A', 'H')",H
94038,"('E', 'H')",H
94039,"('B', 'I')",I
94040,"('B', 'E')",B
94041,"('A', 'E', 'G', 'H')",E
94042,"('C', 'F', 'H', 'I')",H
94043,"('F', 'H', 'I')",F
94044,"('B', 'C', 'G')",G
94045,"('B', 'F', 'H')",B
94046,"('B', 'D', 'E')",B
94047,"('E', 'F', 'H', 'I')",E
94048,"('A', 'F', 'G', 'I')",I
94049,"('D', 'E', 'H')",E
94050,"('A', 'F', 'I')",I
94051,"('C', 'E', 'H', 'I')",E
94052,"('B', 'E')",B
94053,"('B', 'I')",B
94054,"('A', 'B', 'D', 'H')",D
94055,"('A', 'B', 'F', 'G')",A
94056,"('D', 'F', 'G', 'H')",H
94057,"('A', 'B', 'C', 'H')",A
94058,"('E', 'H')",E
94059,"('B', 'C', 'F', 'H')",B
94060,"('A', 'B', 'D', 'E')",B
94061,"('A', 'D', 'E', 'H')",H
94062,"('E', 'F', 'H', 'I')",H
94063,"('C', 'D', 'E', 'H')",H
94064,"('C', 'D', 'G')",G
94065,"('C', 'D', 'G')",D
94066,"('C', 'D', 'G')",C
94067,"('A', 'D', 'E')",D
94068,"('C', 'G')",C
94069,"('A', 'B', 'C')",C
94070,"('B', 'F', 'G')",B
94071,"('A', 'G', 'H', 'I')",I
94072,"('A', 'E', 'G', 'H')",H
94073,"('A', 'E', 'F', 'I')",E
94074,"('E', 'G')",G
94075,"('C', 'H')",C
94076,"('D', 'E', 'F', 'I')",D
94077,"('A', 'C', 'H')",H
94078,"('A', 'I')",A
94079,"('C', 'D', 'G', 'H')",C
94080,"('D', 'F')",F
94081,"('G', 'I')",I
94082,"('A', 'D', 'G', 'I')",A
94083,"('A', 'D', 'F', 'H')",D
94084,"('H', 'I')",I
94085,"('E', 'F', 'G', 'H')",F
94086,"('B', 'D', 'H')",H
94087,"('B', 'D', 'H', 'I')",I
94088,"('B', 'D', 'E')",B
94089,"('E', 'I')",I
94090,"('C', 'E', 'G')",G
94091,"('F', 'G', 'I')",G
94092,"('B', 'I')",B
94093,"('F', 'I')",I
94094,"('A', 'F')",F
94095,"('C', 'I')",I
94096,"('E', 'G', 'I')",I
94097,"('B', 'D', 'E', 'H')",H
94098,"('E', 'H')",E
94099,"('D', 'G', 'H')",D
94100,"('A', 'B', 'D', 'F')",F
94101,"('A', 'C', 'D', 'H')",A
94102,"('B', 'C', 'D', 'G')",C
94103,"('E', 'G', 'H', 'I')",E
94104,"('B', 'H')",H
94105,"('A', 'D', 'H')",D
94106,"('A', 'D', 'G', 'H')",A
94107,"('E', 'H')",H
94108,"('D', 'E', 'F', 'I')",I
94109,"('B', 'F', 'G', 'H')",B
94110,"('C', 'F', 'G')",C
94111,"('B', 'D', 'G')",D
94112,"('G', 'H')",H
94113,"('B', 'D', 'H')",B
94114,"('A', 'D', 'F')",A
94115,"('C', 'E', 'F')",F
94116,"('A', 'F', 'H', 'I')",H
94117,"('E', 'I')",E
94118,"('C', 'D', 'F')",C
94119,"('E', 'F')",F
94120,"('A', 'C', 'D')",A
94121,"('C', 'F')",C
94122,"('D', 'G')",G
94123,"('A', 'G')",A
94124,"('A', 'F', 'H', 'I')",H
94125,"('A', 'C', 'H')",H
94126,"('E', 'G', 'H')",E
94127,"('D', 'G', 'H')",H
94128,"('F', 'G', 'H', 'I')",F
94129,"('D', 'F')",D
94130,"('B', 'D', 'G', 'I')",D
94131,"('C', 'D', 'E')",E
94132,"('C', 'D', 'E', 'I')",E
94133,"('C', 'G')",G
94134,"('D', 'E', 'G')",E
94135,"('F', 'H')",F
94136,"('C', 'H')",H
94137,"('C', 'E', 'F')",F
94138,"('D', 'F', 'H')",H
94139,"('C', 'I')",C
94140,"('F', 'H')",H
94141,"('B', 'I')",I
94142,"('A', 'E', 'H', 'I')",I
94143,"('C', 'G')",G
94144,"('A', 'E', 'I')",A
94145,"('A', 'B', 'F')",F
94146,"('E', 'F', 'G')",E
94147,"('A', 'C', 'H')",H
94148,"('A', 'D', 'F')",A
94149,"('C', 'H', 'I')",H
94150,"('E', 'G')",E
94151,"('A', 'D', 'H')",H
94152,"('B', 'F')",B
94153,"('A', 'I')",A
94154,"('A', 'E', 'F', 'I')",E
94155,"('A', 'C', 'E', 'H')",H
94156,"('D', 'H')",H
94157,"('B', 'H', 'I')",I
94158,"('G', 'I')",G
94159,"('G', 'I')",I
94160,"('G', 'H')",G
94161,"('A', 'B', 'C', 'D')",A
94162,"('A', 'C', 'G', 'H')",A
94163,"('C', 'G')",G
94164,"('A', 'C', 'E', 'H')",H
94165,"('B', 'D', 'E', 'F')",B
94166,"('B', 'C', 'D')",D
94167,"('D', 'H', 'I')",D
94168,"('E', 'F', 'H')",H
94169,"('C', 'G')",G
94170,"('D', 'E')",D
94171,"('B', 'D', 'G')",G
94172,"('F', 'H')",F
94173,"('A', 'H')",A
94174,"('A', 'C', 'G')",C
94175,"('D', 'E', 'H')",H
94176,"('D', 'F', 'G', 'H')",F
94177,"('C', 'E', 'F', 'G')",G
94178,"('A', 'B', 'E')",E
94179,"('A', 'B', 'E', 'G')",A
94180,"('C', 'E', 'H', 'I')",I
94181,"('F', 'H')",F
94182,"('A', 'I')",A
94183,"('F', 'I')",F
94184,"('C', 'D', 'E', 'H')",H
94185,"('C', 'E', 'G', 'H')",C
94186,"('C', 'D', 'G')",D
94187,"('C', 'D', 'G', 'I')",D
94188,"('A', 'E', 'G')",G
94189,"('A', 'C')",C
94190,"('B', 'D', 'F')",F
94191,"('C', 'G', 'H', 'I')",G
94192,"('A', 'B', 'D', 'F')",A
94193,"('G', 'I')",I
94194,"('A', 'E')",E
94195,"('B', 'G', 'I')",B
94196,"('D', 'E', 'G')",G
94197,"('A', 'E', 'F', 'I')",F
94198,"('B', 'E', 'H')",H
94199,"('H', 'I')",H
94200,"('A', 'E', 'F', 'H')",E
94201,"('B', 'C', 'H')",C
94202,"('B', 'C', 'I')",B
94203,"('A', 'C', 'G', 'I')",C
94204,"('A', 'C', 'G', 'H')",H
94205,"('B', 'D', 'F')",B
94206,"('B', 'D', 'E', 'I')",I
94207,"('D', 'E', 'G')",E
94208,"('B', 'E', 'H')",E
94209,"('C', 'I')",C
94210,"('A', 'B', 'D')",D
94211,"('A', 'F')",F
94212,"('A', 'C', 'F')",A
94213,"('B', 'D', 'G', 'I')",G
94214,"('C', 'G')",G
94215,"('A', 'E', 'F')",F
94216,"('A', 'B')",A
94217,"('B', 'C', 'D', 'F')",B
94218,"('D', 'E')",D
94219,"('A', 'D', 'F', 'H')",H
94220,"('A', 'B', 'F', 'G')",G
94221,"('A', 'C')",A
94222,"('A', 'B', 'C', 'D')",D
94223,"('B', 'C', 'E')",E
94224,"('B', 'D', 'E')",E
94225,"('B', 'D', 'H')",H
94226,"('A', 'E', 'F', 'H')",A
94227,"('D', 'F')",F
94228,"('C', 'G', 'H')",H
94229,"('A', 'B', 'C', 'E')",B
94230,"('A', 'D', 'F', 'G')",D
94231,"('B', 'D', 'E', 'G')",B
94232,"('F', 'G', 'I')",G
94233,"('A', 'B', 'I')",I
94234,"('A', 'I')",A
94235,"('F', 'I')",I
94236,"('C', 'D', 'H')",H
94237,"('A', 'C', 'E', 'G')",E
94238,"('F', 'H')",H
94239,"('D', 'E', 'F')",F
94240,"('D', 'E', 'I')",E
94241,"('F', 'I')",F
94242,"('F', 'G', 'H', 'I')",G
94243,"('A', 'F', 'I')",A
94244,"('C', 'D', 'E', 'G')",G
94245,"('B', 'D', 'I')",I
94246,"('E', 'G')",G
94247,"('E', 'G', 'H', 'I')",G
94248,"('B', 'D', 'F', 'G')",B
94249,"('A', 'E', 'G')",E
94250,"('B', 'D', 'G')",G
94251,"('B', 'C', 'G')",G
94252,"('A', 'D', 'I')",D
94253,"('A', 'D', 'G', 'I')",I
94254,"('B', 'D', 'G', 'I')",D
94255,"('D', 'G', 'H')",G
94256,"('B', 'F')",F
94257,"('A', 'C', 'H')",C
94258,"('B', 'D', 'F')",D
94259,"('E', 'H')",H
94260,"('B', 'F')",B
94261,"('B', 'F')",F
94262,"('D', 'E', 'F', 'H')",F
94263,"('C', 'E', 'G', 'I')",G
94264,"('A', 'B', 'G')",A
94265,"('A', 'C', 'F', 'H')",H
94266,"('A', 'B', 'F', 'H')",A
94267,"('C', 'E', 'F', 'I')",C
94268,"('B', 'D', 'E', 'G')",B
94269,"('A', 'B', 'G')",G
94270,"('A', 'C', 'F', 'G')",C
94271,"('C', 'D', 'F', 'H')",H
94272,"('D', 'E', 'G')",G
94273,"('C', 'D')",C
94274,"('A', 'D', 'F')",A
94275,"('B', 'G', 'H', 'I')",G
94276,"('D', 'G')",D
94277,"('B', 'F')",B
94278,"('A', 'H')",A
94279,"('B', 'H')",H
94280,"('C', 'G')",G
94281,"('A', 'F', 'G')",A
94282,"('B', 'G', 'I')",B
94283,"('B', 'I')",B
94284,"('A', 'E', 'G', 'I')",A
94285,"('C', 'D', 'F', 'H')",F
94286,"('C', 'D', 'I')",I
94287,"('D', 'G')",D
94288,"('D', 'F')",D
94289,"('C', 'D', 'F', 'I')",D
94290,"('B', 'G')",B
94291,"('E', 'H')",H
94292,"('D', 'G')",D
94293,"('C', 'G', 'I')",G
94294,"('A', 'B', 'G', 'I')",I
94295,"('C', 'F')",C
94296,"('G', 'H')",G
94297,"('A', 'H')",A
94298,"('C', 'G', 'H', 'I')",G
94299,"('B', 'D', 'E', 'G')",D
94300,"('B', 'C', 'D', 'I')",I
94301,"('B', 'E', 'H')",H
94302,"('B', 'E', 'H', 'I')",E
94303,"('E', 'H')",H
94304,"('G', 'H', 'I')",G
94305,"('D', 'E', 'G', 'H')",E
94306,"('D', 'E', 'H', 'I')",I
94307,"('A', 'C', 'E', 'F')",E
94308,"('A', 'H')",A
94309,"('E', 'F', 'G', 'I')",G
94310,"('C', 'D', 'F')",C
94311,"('A', 'B', 'D', 'G')",G
94312,"('B', 'F')",B
94313,"('B', 'H')",B
94314,"('B', 'D', 'E', 'G')",E
94315,"('A', 'B')",B
94316,"('A', 'B', 'E', 'H')",E
94317,"('C', 'D', 'G')",G
94318,"('E', 'I')",I
94319,"('E', 'G', 'H')",H
94320,"('D', 'E', 'G', 'I')",G
94321,"('B', 'C', 'G', 'H')",G
94322,"('C', 'D')",C
94323,"('B', 'E', 'G', 'H')",E
94324,"('B', 'C')",B
94325,"('D', 'E', 'H', 'I')",E
94326,"('A', 'B', 'G', 'I')",I
94327,"('D', 'E')",E
94328,"('C', 'E')",C
94329,"('B', 'F', 'H')",H
94330,"('A', 'C', 'H')",H
94331,"('C', 'G', 'H')",C
94332,"('A', 'F')",F
94333,"('A', 'D', 'E', 'F')",F
94334,"('A', 'C', 'G', 'I')",I
94335,"('A', 'D', 'E')",A
94336,"('B', 'F', 'H')",F
94337,"('G', 'H', 'I')",G
94338,"('E', 'G', 'H', 'I')",E
94339,"('C', 'F')",C
94340,"('A', 'B', 'D', 'G')",A
94341,"('C', 'E', 'G', 'I')",E
94342,"('A', 'B', 'E')",E
94343,"('D', 'E', 'F', 'I')",I
94344,"('D', 'E')",E
94345,"('D', 'F', 'H')",F
94346,"('A', 'I')",I
94347,"('C', 'D', 'G', 'H')",G
94348,"('C', 'D', 'I')",I
94349,"('A', 'B', 'E')",A
94350,"('F', 'H')",F
94351,"('A', 'F', 'G', 'H')",G
94352,"('C', 'D', 'F')",F
94353,"('B', 'E')",B
94354,"('E', 'G', 'I')",G
94355,"('D', 'E', 'F')",E
94356,"('D', 'G', 'H')",H
94357,"('A', 'H')",A
94358,"('A', 'C', 'H')",A
94359,"('A', 'F', 'G')",A
94360,"('C', 'E')",E
94361,"('A', 'F', 'H')",A
94362,"('A', 'H')",A
94363,"('A', 'C', 'G', 'H')",A
94364,"('D', 'F', 'H', 'I')",F
94365,"('D', 'G', 'H', 'I')",D
94366,"('A', 'F')",F
94367,"('D', 'E')",E
94368,"('C', 'E', 'H')",C
94369,"('F', 'G')",G
94370,"('A', 'B', 'D', 'H')",H
94371,"('A', 'D', 'F')",A
94372,"('D', 'F', 'I')",D
94373,"('B', 'C', 'F', 'G')",F
94374,"('C', 'F', 'G')",F
94375,"('F', 'G', 'I')",G
94376,"('C', 'E', 'H')",E
94377,"('A', 'E', 'F')",F
94378,"('D', 'H')",H
94379,"('D', 'H', 'I')",H
94380,"('A', 'B', 'I')",I
94381,"('B', 'H')",B
94382,"('C', 'E', 'H')",H
94383,"('D', 'G')",D
94384,"('D', 'H')",D
94385,"('F', 'H', 'I')",H
94386,"('A', 'B', 'G', 'H')",G
94387,"('B', 'C', 'G', 'I')",B
94388,"('F', 'I')",I
94389,"('B', 'D', 'G')",G
94390,"('A', 'D', 'E', 'I')",I
94391,"('A', 'G', 'H', 'I')",G
94392,"('A', 'B', 'C')",C
94393,"('C', 'E', 'F')",F
94394,"('A', 'F', 'H')",H
94395,"('C', 'G')",G
94396,"('A', 'C', 'D', 'H')",H
94397,"('C', 'G')",G
94398,"('A', 'H', 'I')",A
94399,"('C', 'F', 'G')",C
94400,"('C', 'D', 'H')",D
94401,"('B', 'F', 'H')",H
94402,"('A', 'C', 'D', 'H')",A
94403,"('A', 'F', 'H', 'I')",A
94404,"('B', 'G')",G
94405,"('A', 'B', 'H')",B
94406,"('C', 'E', 'F', 'I')",I
94407,"('F', 'G', 'I')",F
94408,"('A', 'B', 'D', 'F')",F
94409,"('A', 'B', 'G')",G
94410,"('F', 'I')",F
94411,"('C', 'F', 'G', 'H')",H
94412,"('D', 'F')",D
94413,"('B', 'C', 'D', 'F')",D
94414,"('D', 'I')",I
94415,"('C', 'F', 'H')",H
94416,"('A', 'B', 'F', 'I')",I
94417,"('A', 'B', 'C', 'H')",H
94418,"('D', 'E', 'F', 'H')",E
94419,"('D', 'F', 'G', 'H')",D
94420,"('A', 'F', 'G', 'I')",I
94421,"('A', 'C', 'G')",C
94422,"('A', 'C', 'E', 'F')",F
94423,"('C', 'D')",C
94424,"('B', 'G', 'H')",G
94425,"('D', 'E')",E
94426,"('B', 'E', 'G', 'H')",H
94427,"('C', 'F', 'H')",F
94428,"('A', 'D', 'I')",I
94429,"('A', 'C', 'G', 'I')",I
94430,"('A', 'C', 'G', 'I')",I
94431,"('A', 'H')",A
94432,"('A', 'C')",C
94433,"('A', 'G', 'H')",H
94434,"('C', 'E', 'G')",E
94435,"('C', 'H')",H
94436,"('A', 'C', 'I')",A
94437,"('A', 'B', 'C', 'E')",E
94438,"('A', 'D', 'I')",D
94439,"('A', 'B')",A
94440,"('B', 'D', 'E', 'F')",B
94441,"('A', 'C', 'E')",A
94442,"('B', 'C', 'F')",C
94443,"('A', 'C', 'D', 'I')",C
94444,"('C', 'F', 'H')",H
94445,"('C', 'D')",D
94446,"('B', 'C', 'F', 'G')",F
94447,"('B', 'I')",I
94448,"('E', 'H', 'I')",I
94449,"('A', 'D')",D
94450,"('B', 'C', 'E', 'F')",F
94451,"('B', 'C', 'E')",B
94452,"('B', 'I')",I
94453,"('A', 'C', 'E', 'G')",G
94454,"('A', 'B')",A
94455,"('C', 'D', 'E', 'F')",F
94456,"('C', 'E', 'G', 'I')",C
94457,"('B', 'E')",B
94458,"('A', 'F')",A
94459,"('A', 'C', 'E', 'H')",E
94460,"('B', 'D', 'E')",E
94461,"('G', 'H', 'I')",G
94462,"('B', 'E')",B
94463,"('A', 'E')",A
94464,"('F', 'I')",I
94465,"('D', 'F')",D
94466,"('A', 'H')",H
94467,"('C', 'D', 'G')",D
94468,"('D', 'E', 'G', 'I')",D
94469,"('A', 'D', 'E')",E
94470,"('A', 'B', 'H', 'I')",I
94471,"('D', 'F')",F
94472,"('A', 'D', 'E', 'F')",A
94473,"('D', 'I')",D
94474,"('A', 'B', 'C', 'G')",A
94475,"('D', 'H')",D
94476,"('C', 'E', 'G', 'I')",C
94477,"('C', 'H')",H
94478,"('A', 'B', 'D', 'F')",D
94479,"('A', 'B', 'F')",F
94480,"('A', 'D', 'H', 'I')",H
94481,"('A', 'E', 'F')",E
94482,"('C', 'E', 'F')",F
94483,"('A', 'B', 'C', 'G')",G
94484,"('A', 'G', 'H', 'I')",G
94485,"('D', 'F')",F
94486,"('A', 'E', 'F', 'I')",I
94487,"('D', 'E', 'G', 'H')",H
94488,"('A', 'D', 'I')",I
94489,"('D', 'H')",D
94490,"('E', 'H')",H
94491,"('E', 'F', 'G', 'I')",G
94492,"('D', 'F')",D
94493,"('A', 'I')",A
94494,"('B', 'C', 'H')",H
94495,"('A', 'B', 'E', 'H')",A
94496,"('A', 'G')",G
94497,"('B', 'H')",H
94498,"('B', 'F', 'I')",B
94499,"('A', 'B', 'E', 'G')",E
94500,"('A', 'C', 'G')",C
94501,"('C', 'D', 'I')",I
94502,"('C', 'G', 'I')",C
94503,"('C', 'D')",D
94504,"('D', 'G')",G
94505,"('C', 'F', 'G', 'I')",C
94506,"('A', 'E', 'I')",E
94507,"('C', 'D', 'G', 'H')",D
94508,"('C', 'E', 'H')",C
94509,"('B', 'F', 'I')",F
94510,"('A', 'C', 'G', 'I')",G
94511,"('A', 'B', 'E', 'I')",I
94512,"('D', 'F')",D
94513,"('B', 'D', 'E', 'F')",B
94514,"('D', 'I')",I
94515,"('B', 'C', 'E', 'F')",E
94516,"('A', 'C', 'G')",C
94517,"('B', 'G', 'H')",B
94518,"('D', 'E', 'F', 'H')",D
94519,"('A', 'D')",A
94520,"('F', 'I')",I
94521,"('A', 'C', 'E', 'G')",G
94522,"('A', 'G', 'I')",G
94523,"('B', 'E', 'I')",B
94524,"('A', 'E', 'G')",E
94525,"('A', 'B', 'G')",G
94526,"('E', 'F', 'G')",F
94527,"('C', 'H')",C
94528,"('A', 'D')",A
94529,"('F', 'G', 'H', 'I')",G
94530,"('E', 'F', 'I')",I
94531,"('A', 'C', 'D', 'I')",I
94532,"('A', 'C', 'F', 'G')",G
94533,"('A', 'G')",G
94534,"('D', 'G')",D
94535,"('E', 'I')",I
94536,"('H', 'I')",I
94537,"('C', 'D', 'G')",G
94538,"('E', 'F', 'G')",G
94539,"('A', 'C', 'E', 'I')",C
94540,"('B', 'G', 'H')",B
94541,"('A', 'D', 'F')",D
94542,"('A', 'D', 'H')",H
94543,"('C', 'D', 'F')",F
94544,"('A', 'C', 'E', 'G')",E
94545,"('G', 'I')",G
94546,"('B', 'C', 'H')",H
94547,"('C', 'F', 'H')",F
94548,"('A', 'E', 'G', 'I')",G
94549,"('D', 'E', 'F', 'I')",I
94550,"('E', 'G')",E
94551,"('A', 'B', 'D', 'I')",A
94552,"('G', 'H')",G
94553,"('C', 'E', 'F')",E
94554,"('C', 'E', 'G')",C
94555,"('F', 'I')",I
94556,"('C', 'D')",C
94557,"('C', 'G')",G
94558,"('E', 'H')",H
94559,"('A', 'B', 'E')",E
94560,"('F', 'G')",G
94561,"('C', 'E')",E
94562,"('E', 'G', 'H')",E
94563,"('C', 'G')",G
94564,"('A', 'B', 'F', 'G')",G
94565,"('A', 'D', 'F', 'H')",D
94566,"('A', 'C', 'H', 'I')",H
94567,"('C', 'G')",G
94568,"('A', 'F')",A
94569,"('D', 'F')",F
94570,"('A', 'D', 'E', 'I')",A
94571,"('A', 'B', 'F', 'I')",F
94572,"('A', 'D', 'G', 'H')",G
94573,"('A', 'B', 'H')",H
94574,"('A', 'C', 'E', 'I')",C
94575,"('B', 'D')",B
94576,"('A', 'G')",G
94577,"('B', 'I')",B
94578,"('C', 'H')",C
94579,"('C', 'D', 'G')",G
94580,"('F', 'H')",H
94581,"('C', 'G', 'I')",C
94582,"('C', 'G')",C
94583,"('E', 'H')",E
94584,"('A', 'E', 'F', 'G')",E
94585,"('B', 'C', 'D')",C
94586,"('A', 'B', 'C', 'G')",C
94587,"('B', 'E', 'H', 'I')",E
94588,"('C', 'G', 'I')",I
94589,"('A', 'D', 'I')",A
94590,"('G', 'H', 'I')",G
94591,"('C', 'E', 'H')",E
94592,"('B', 'D', 'H', 'I')",I
94593,"('C', 'H')",C
94594,"('E', 'F', 'I')",E
94595,"('B', 'E')",B
94596,"('A', 'E', 'G', 'H')",H
94597,"('B', 'E', 'I')",B
94598,"('D', 'E', 'F')",D
94599,"('B', 'C', 'H')",B
94600,"('A', 'B', 'C', 'G')",C
94601,"('C', 'D', 'E', 'H')",D
94602,"('A', 'C', 'F', 'I')",C
94603,"('E', 'F', 'I')",E
94604,"('A', 'E')",A
94605,"('E', 'G', 'I')",E
94606,"('A', 'E', 'G', 'H')",E
94607,"('A', 'C', 'D', 'G')",G
94608,"('C', 'G')",C
94609,"('C', 'G')",G
94610,"('A', 'H')",A
94611,"('B', 'C', 'G')",G
94612,"('H', 'I')",I
94613,"('E', 'F', 'G')",G
94614,"('B', 'E', 'F', 'I')",F
94615,"('A', 'G', 'H')",A
94616,"('C', 'H')",H
94617,"('A', 'F')",F
94618,"('A', 'B', 'F', 'H')",H
