,choice_set,choice
77228,"('F', 'G', 'H')",F
77229,"('A', 'E', 'F', 'G')",F
77230,"('A', 'D', 'G')",G
77231,"('A', 'B', 'C', 'G')",B
77232,"('C', 'E', 'I')",E
77233,"('B', 'G')",B
77234,"('A', 'B', 'G', 'I')",I
77235,"('F', 'G', 'H')",H
77236,"('A', 'B', 'H')",B
77237,"('A', 'C', 'E')",E
77238,"('A', 'B')",A
77239,"('B', 'D', 'I')",B
77240,"('B', 'H')",B
77241,"('D', 'F')",D
77242,"('A', 'C')",C
77243,"('C', 'D', 'H', 'I')",D
77244,"('B', 'C', 'F', 'G')",G
77245,"('A', 'B', 'G', 'H')",G
77246,"('E', 'F')",F
77247,"('A', 'D', 'F', 'G')",G
77248,"('A', 'C', 'F')",F
77249,"('D', 'G', 'H', 'I')",G
77250,"('C', 'D', 'E', 'I')",E
77251,"('B', 'E', 'I')",E
77252,"('D', 'F', 'G', 'H')",H
77253,"('A', 'B', 'G')",G
77254,"('A', 'G', 'H')",G
77255,"('A', 'B', 'D', 'H')",D
77256,"('B', 'C')",C
77257,"('B', 'D', 'G')",G
77258,"('B', 'D', 'E')",E
77259,"('B', 'E', 'F', 'I')",I
77260,"('E', 'H')",E
77261,"('E', 'I')",E
77262,"('A', 'D', 'E', 'F')",A
77263,"('B', 'G', 'H', 'I')",G
77264,"('F', 'G', 'I')",F
77265,"('B', 'C', 'I')",B
77266,"('F', 'H')",F
77267,"('C', 'D', 'E', 'H')",E
77268,"('B', 'I')",B
77269,"('A', 'B', 'D', 'I')",D
77270,"('A', 'E')",E
77271,"('A', 'H')",H
77272,"('A', 'B', 'G')",B
77273,"('C', 'F', 'G', 'H')",G
77274,"('B', 'F')",B
77275,"('A', 'F', 'G', 'H')",A
77276,"('G', 'H', 'I')",G
77277,"('B', 'G', 'H', 'I')",H
77278,"('A', 'B', 'C', 'F')",F
77279,"('B', 'C', 'E', 'H')",H
77280,"('E', 'I')",E
77281,"('A', 'D', 'G')",A
77282,"('E', 'G', 'I')",E
77283,"('C', 'F')",F
77284,"('B', 'E', 'G', 'H')",G
77285,"('A', 'C', 'D', 'G')",G
77286,"('D', 'E', 'F')",F
77287,"('A', 'C', 'D', 'G')",A
77288,"('A', 'E', 'H', 'I')",E
77289,"('A', 'B', 'F')",F
77290,"('B', 'C', 'D', 'H')",D
77291,"('C', 'F')",F
77292,"('A', 'B', 'H', 'I')",I
77293,"('A', 'C', 'E')",A
77294,"('B', 'C', 'E')",E
77295,"('D', 'E', 'G')",G
77296,"('B', 'I')",B
77297,"('C', 'D', 'I')",C
77298,"('C', 'F')",F
77299,"('B', 'I')",I
77300,"('A', 'C', 'D', 'G')",D
77301,"('C', 'F', 'G', 'H')",G
77302,"('B', 'C', 'D', 'E')",B
77303,"('C', 'E', 'G', 'I')",E
77304,"('A', 'B', 'I')",A
77305,"('C', 'F', 'G', 'I')",F
77306,"('A', 'B', 'C', 'H')",A
77307,"('E', 'I')",E
77308,"('A', 'E', 'F')",E
77309,"('B', 'I')",B
77310,"('C', 'D', 'H')",D
77311,"('A', 'D', 'I')",D
77312,"('G', 'H')",G
77313,"('D', 'E', 'F')",F
77314,"('A', 'B', 'I')",A
77315,"('A', 'B', 'F', 'G')",F
77316,"('A', 'B', 'E', 'I')",E
77317,"('B', 'F', 'I')",F
77318,"('F', 'H', 'I')",H
77319,"('A', 'B')",A
77320,"('C', 'D', 'G')",C
77321,"('C', 'D', 'I')",D
77322,"('A', 'C', 'G')",G
77323,"('E', 'F')",E
77324,"('F', 'H')",H
77325,"('A', 'D', 'E', 'G')",E
77326,"('D', 'G', 'H')",G
77327,"('A', 'F')",F
77328,"('A', 'G', 'H', 'I')",G
77329,"('C', 'E')",E
77330,"('A', 'D', 'E')",D
77331,"('B', 'H')",B
77332,"('B', 'H', 'I')",H
77333,"('C', 'I')",C
77334,"('E', 'I')",E
77335,"('E', 'I')",E
77336,"('D', 'F', 'G')",F
77337,"('A', 'D', 'E')",D
77338,"('A', 'B', 'D', 'G')",G
77339,"('B', 'F')",F
77340,"('B', 'C', 'F', 'H')",B
77341,"('E', 'G')",E
77342,"('F', 'G', 'H')",F
77343,"('A', 'B')",B
77344,"('F', 'H')",H
77345,"('E', 'G')",E
77346,"('G', 'I')",G
77347,"('A', 'D')",D
77348,"('B', 'D')",D
77349,"('D', 'F', 'H', 'I')",H
77350,"('C', 'D', 'F', 'I')",F
77351,"('D', 'I')",I
77352,"('H', 'I')",H
77353,"('G', 'H')",G
77354,"('C', 'D')",D
77355,"('A', 'B', 'C', 'E')",C
77356,"('C', 'H')",C
77357,"('C', 'D')",D
77358,"('A', 'G', 'H', 'I')",A
77359,"('B', 'G')",G
77360,"('B', 'C')",B
77361,"('C', 'E')",C
77362,"('C', 'F', 'I')",I
77363,"('F', 'I')",F
77364,"('C', 'D')",D
77365,"('B', 'E', 'F', 'H')",B
77366,"('D', 'H')",D
77367,"('C', 'D', 'G', 'I')",D
77368,"('A', 'E', 'H', 'I')",A
77369,"('D', 'F', 'G', 'H')",G
77370,"('F', 'G', 'H')",F
77371,"('A', 'E', 'F', 'G')",E
77372,"('C', 'E', 'G')",E
77373,"('B', 'C')",C
77374,"('D', 'E', 'H', 'I')",H
77375,"('C', 'E', 'G', 'H')",E
77376,"('B', 'D', 'E', 'F')",D
77377,"('B', 'C', 'E', 'H')",H
77378,"('C', 'G', 'H', 'I')",C
77379,"('F', 'I')",F
77380,"('A', 'G')",G
77381,"('E', 'F', 'I')",F
77382,"('A', 'F', 'H', 'I')",H
77383,"('A', 'E', 'G', 'H')",A
77384,"('A', 'B', 'C', 'F')",F
77385,"('B', 'C', 'H')",C
77386,"('E', 'F', 'I')",F
77387,"('C', 'F', 'G', 'I')",F
77388,"('C', 'D', 'F')",F
77389,"('B', 'H')",B
77390,"('C', 'E', 'F', 'G')",F
77391,"('A', 'B')",B
77392,"('A', 'D')",D
77393,"('A', 'G', 'H', 'I')",I
77394,"('A', 'B', 'G', 'H')",H
77395,"('A', 'G', 'H', 'I')",I
77396,"('A', 'D', 'F')",D
77397,"('B', 'H')",H
77398,"('E', 'G')",G
77399,"('C', 'D', 'E')",C
77400,"('B', 'F')",F
77401,"('A', 'D', 'E', 'H')",D
77402,"('B', 'G', 'H', 'I')",G
77403,"('A', 'F')",F
77404,"('A', 'C', 'D', 'H')",A
77405,"('C', 'G')",C
77406,"('A', 'B', 'E')",E
77407,"('B', 'E', 'G', 'H')",B
77408,"('A', 'B', 'G')",G
77409,"('G', 'I')",I
77410,"('A', 'B', 'H', 'I')",B
77411,"('B', 'C', 'D', 'H')",H
77412,"('D', 'F', 'I')",F
77413,"('B', 'I')",B
77414,"('B', 'D', 'E')",D
77415,"('B', 'D', 'E', 'H')",B
77416,"('A', 'G', 'I')",G
77417,"('A', 'D', 'F', 'H')",A
77418,"('A', 'E', 'G', 'I')",E
77419,"('B', 'H')",B
77420,"('B', 'E', 'F', 'H')",B
77421,"('A', 'D', 'H')",A
77422,"('D', 'H')",D
77423,"('D', 'E', 'G')",G
77424,"('H', 'I')",H
77425,"('A', 'C', 'F', 'I')",A
77426,"('B', 'I')",B
77427,"('E', 'H')",H
77428,"('A', 'C', 'D', 'E')",C
77429,"('C', 'F')",C
77430,"('A', 'G', 'H')",A
77431,"('D', 'G')",G
77432,"('D', 'E', 'F')",D
77433,"('D', 'F', 'I')",F
77434,"('C', 'D', 'E')",E
77435,"('A', 'G', 'H')",G
77436,"('E', 'H', 'I')",E
77437,"('C', 'E', 'F', 'I')",F
77438,"('B', 'D', 'E', 'I')",B
77439,"('C', 'D', 'F', 'G')",D
77440,"('A', 'F')",A
77441,"('A', 'C')",A
77442,"('E', 'G', 'H')",H
77443,"('A', 'B')",B
77444,"('B', 'E', 'F', 'H')",B
77445,"('B', 'D', 'H', 'I')",D
77446,"('B', 'E', 'G')",B
77447,"('C', 'E', 'F')",F
77448,"('A', 'F')",F
77449,"('A', 'B', 'H')",H
77450,"('C', 'E', 'F', 'H')",C
77451,"('B', 'F', 'G', 'I')",G
77452,"('C', 'E', 'F', 'G')",F
77453,"('C', 'G')",G
77454,"('A', 'B', 'C', 'F')",F
77455,"('A', 'G')",A
77456,"('E', 'H')",H
77457,"('A', 'G', 'I')",G
77458,"('B', 'I')",B
77459,"('A', 'D', 'H')",D
77460,"('B', 'D', 'F')",F
77461,"('B', 'H')",H
77462,"('H', 'I')",H
77463,"('D', 'F', 'H', 'I')",I
77464,"('A', 'H', 'I')",A
77465,"('C', 'H')",C
77466,"('B', 'E', 'H')",E
77467,"('A', 'C')",C
77468,"('A', 'B', 'D', 'I')",D
77469,"('B', 'F', 'G')",F
77470,"('A', 'D', 'F')",D
77471,"('C', 'F', 'H', 'I')",H
77472,"('F', 'G', 'H', 'I')",H
77473,"('A', 'E', 'F')",F
77474,"('C', 'H')",C
77475,"('E', 'G', 'H')",E
77476,"('B', 'D')",B
77477,"('D', 'E', 'F')",D
77478,"('A', 'B', 'G')",G
77479,"('D', 'E', 'F')",E
77480,"('E', 'G')",G
77481,"('A', 'B', 'F', 'G')",F
77482,"('C', 'D', 'F')",F
77483,"('A', 'G', 'H')",A
77484,"('B', 'C', 'F')",F
77485,"('D', 'E', 'I')",E
77486,"('C', 'E', 'H', 'I')",I
77487,"('G', 'I')",G
77488,"('A', 'G', 'H', 'I')",I
77489,"('D', 'E', 'H', 'I')",D
77490,"('F', 'H', 'I')",F
77491,"('A', 'D', 'G', 'I')",I
77492,"('B', 'H')",B
77493,"('B', 'F', 'G', 'I')",F
77494,"('B', 'E')",E
77495,"('A', 'C', 'G')",A
77496,"('A', 'G')",G
77497,"('D', 'F', 'G', 'I')",F
77498,"('C', 'D', 'E', 'I')",E
77499,"('B', 'C', 'F', 'H')",F
77500,"('B', 'D', 'I')",B
77501,"('A', 'G', 'H', 'I')",H
77502,"('C', 'E')",C
77503,"('A', 'E', 'F')",A
77504,"('B', 'C', 'D', 'I')",D
77505,"('C', 'F')",F
77506,"('A', 'I')",A
77507,"('B', 'C', 'D', 'I')",B
77508,"('D', 'G', 'I')",G
77509,"('A', 'F')",F
77510,"('B', 'C', 'D')",D
77511,"('E', 'G', 'H')",G
77512,"('B', 'C', 'G')",G
77513,"('F', 'H')",F
77514,"('A', 'F')",F
77515,"('E', 'H')",E
77516,"('B', 'C', 'F')",B
77517,"('D', 'I')",D
77518,"('A', 'B', 'E', 'F')",F
77519,"('G', 'I')",I
77520,"('D', 'G', 'H', 'I')",G
77521,"('E', 'G', 'I')",E
77522,"('A', 'B', 'D', 'H')",D
77523,"('B', 'D', 'E')",D
77524,"('F', 'G', 'I')",F
77525,"('A', 'B', 'C', 'E')",E
77526,"('B', 'C')",B
77527,"('B', 'H')",B
77528,"('A', 'B', 'G')",G
77529,"('C', 'E')",C
77530,"('B', 'H', 'I')",B
77531,"('A', 'B', 'C', 'I')",B
77532,"('B', 'H')",H
77533,"('D', 'G')",D
77534,"('C', 'D', 'G', 'I')",G
77535,"('A', 'F', 'H', 'I')",H
77536,"('A', 'B')",A
77537,"('E', 'F', 'H')",E
77538,"('A', 'F', 'G', 'H')",H
77539,"('E', 'I')",E
77540,"('A', 'D', 'G', 'H')",G
77541,"('D', 'H', 'I')",H
77542,"('A', 'D', 'F', 'H')",F
77543,"('A', 'H')",A
77544,"('F', 'I')",F
77545,"('A', 'C', 'E', 'I')",E
77546,"('D', 'F')",F
77547,"('D', 'G', 'H')",H
77548,"('D', 'H', 'I')",D
77549,"('F', 'H')",F
77550,"('A', 'C', 'H', 'I')",I
77551,"('B', 'C', 'D')",D
77552,"('C', 'D', 'H')",D
77553,"('E', 'G')",E
77554,"('A', 'D')",A
77555,"('C', 'G', 'H', 'I')",H
77556,"('B', 'D', 'E', 'G')",G
77557,"('D', 'E', 'F', 'G')",E
77558,"('A', 'C', 'I')",A
77559,"('A', 'D')",D
77560,"('A', 'D', 'F', 'I')",F
77561,"('A', 'D', 'E', 'F')",D
77562,"('A', 'F', 'G', 'I')",G
77563,"('A', 'D', 'F')",D
77564,"('B', 'F', 'G', 'H')",F
77565,"('A', 'C', 'H', 'I')",A
77566,"('C', 'D', 'F', 'H')",H
77567,"('D', 'F', 'H')",D
77568,"('C', 'E', 'F', 'I')",F
77569,"('H', 'I')",H
77570,"('D', 'F', 'I')",D
77571,"('D', 'E', 'H')",E
77572,"('A', 'C')",C
77573,"('C', 'F', 'G', 'H')",G
77574,"('D', 'E', 'G')",G
77575,"('A', 'I')",I
77576,"('B', 'E', 'F', 'G')",E
77577,"('A', 'B', 'F', 'I')",F
77578,"('F', 'G')",F
77579,"('A', 'C', 'E', 'F')",E
77580,"('B', 'C', 'E')",E
77581,"('B', 'D', 'G', 'H')",B
77582,"('A', 'B', 'D', 'E')",D
77583,"('A', 'D', 'G')",G
77584,"('A', 'D')",D
77585,"('A', 'E', 'F', 'I')",F
77586,"('B', 'E', 'F', 'G')",E
77587,"('F', 'H')",F
77588,"('A', 'B', 'G', 'H')",G
77589,"('A', 'B')",A
77590,"('D', 'F', 'G', 'H')",H
77591,"('A', 'C', 'D', 'I')",D
77592,"('H', 'I')",H
77593,"('B', 'G', 'H')",G
77594,"('A', 'D')",A
77595,"('E', 'F', 'H')",F
77596,"('E', 'I')",E
77597,"('A', 'C', 'E', 'G')",A
77598,"('B', 'C', 'D', 'H')",D
77599,"('E', 'F', 'H')",F
77600,"('A', 'G', 'I')",I
77601,"('D', 'E', 'G')",E
77602,"('A', 'E', 'G', 'I')",G
77603,"('B', 'H')",H
77604,"('A', 'B', 'E')",A
77605,"('D', 'E', 'F', 'G')",E
77606,"('D', 'F', 'G', 'I')",I
77607,"('A', 'I')",A
77608,"('B', 'F', 'G', 'H')",H
77609,"('A', 'C', 'D', 'H')",D
77610,"('E', 'F', 'H', 'I')",H
77611,"('A', 'E', 'F')",F
77612,"('E', 'F', 'G', 'H')",F
77613,"('A', 'E', 'I')",A
77614,"('C', 'D')",C
77615,"('E', 'F')",F
77616,"('C', 'D', 'H', 'I')",I
77617,"('A', 'B', 'C', 'F')",C
77618,"('A', 'C', 'F')",F
77619,"('B', 'C')",B
77620,"('C', 'E', 'H')",E
77621,"('A', 'B')",B
77622,"('B', 'E', 'G')",E
77623,"('B', 'E', 'G', 'I')",G
77624,"('A', 'D', 'G', 'I')",G
77625,"('A', 'B', 'D', 'E')",D
77626,"('C', 'F')",F
77627,"('A', 'D', 'E', 'I')",E
77628,"('B', 'E', 'G')",B
77629,"('A', 'B', 'F')",F
77630,"('G', 'I')",G
77631,"('A', 'B', 'C', 'D')",C
77632,"('C', 'E')",C
77633,"('B', 'I')",B
77634,"('A', 'B', 'D')",D
77635,"('A', 'B', 'G', 'H')",H
77636,"('G', 'H', 'I')",H
77637,"('D', 'H', 'I')",D
77638,"('B', 'E', 'F', 'H')",F
77639,"('D', 'F', 'H')",F
77640,"('C', 'E', 'H')",E
77641,"('C', 'D', 'G', 'I')",D
77642,"('A', 'B', 'H', 'I')",B
77643,"('B', 'D', 'F', 'G')",B
77644,"('B', 'D', 'F', 'G')",G
77645,"('E', 'I')",E
77646,"('A', 'I')",A
77647,"('B', 'D', 'E', 'F')",B
77648,"('B', 'C', 'E')",E
77649,"('B', 'C', 'D', 'H')",H
77650,"('A', 'B', 'E', 'G')",B
77651,"('F', 'G')",F
77652,"('A', 'I')",A
77653,"('B', 'E', 'H', 'I')",E
77654,"('E', 'F', 'H')",H
77655,"('A', 'F', 'G')",G
77656,"('A', 'D', 'H')",A
77657,"('B', 'C', 'F', 'H')",F
77658,"('F', 'H')",F
77659,"('C', 'F')",F
77660,"('B', 'G')",B
77661,"('C', 'G', 'I')",G
77662,"('H', 'I')",H
77663,"('A', 'E', 'I')",A
77664,"('B', 'D', 'E', 'G')",D
77665,"('A', 'B', 'C', 'F')",F
77666,"('A', 'B', 'D', 'I')",D
77667,"('A', 'B', 'G')",G
77668,"('A', 'D', 'H', 'I')",H
77669,"('C', 'I')",C
77670,"('C', 'D', 'G', 'I')",G
77671,"('C', 'E', 'I')",I
77672,"('B', 'E', 'G')",B
77673,"('D', 'E', 'G')",G
77674,"('A', 'F', 'G', 'H')",F
77675,"('A', 'C', 'G', 'H')",G
77676,"('A', 'B', 'H')",B
77677,"('B', 'G', 'I')",G
77678,"('C', 'E')",E
77679,"('C', 'D', 'I')",C
77680,"('B', 'D', 'G', 'I')",D
77681,"('A', 'C', 'D', 'F')",F
77682,"('A', 'I')",A
77683,"('C', 'D', 'E', 'G')",G
77684,"('B', 'C', 'G', 'H')",B
77685,"('E', 'G')",E
77686,"('A', 'G')",A
77687,"('A', 'B', 'D', 'G')",G
77688,"('C', 'D', 'E', 'H')",C
77689,"('A', 'B', 'D')",B
77690,"('A', 'D')",D
77691,"('C', 'D', 'H', 'I')",D
77692,"('A', 'B', 'C', 'I')",B
77693,"('B', 'C')",B
77694,"('A', 'B', 'H')",B
77695,"('B', 'D', 'H')",D
77696,"('A', 'B')",B
77697,"('C', 'F', 'G')",F
77698,"('B', 'C')",B
77699,"('A', 'B', 'D', 'F')",F
77700,"('B', 'H', 'I')",B
77701,"('D', 'F')",F
77702,"('A', 'C', 'F')",F
77703,"('B', 'C', 'D')",D
77704,"('A', 'D', 'G')",D
77705,"('A', 'E')",E
77706,"('B', 'E', 'I')",E
77707,"('D', 'E', 'G', 'H')",G
77708,"('C', 'E', 'H')",H
77709,"('E', 'H')",E
77710,"('B', 'D', 'G')",D
77711,"('F', 'H')",F
77712,"('B', 'F', 'G')",B
77713,"('G', 'I')",G
77714,"('A', 'D', 'I')",A
77715,"('B', 'E')",E
77716,"('B', 'C', 'D', 'I')",B
77717,"('C', 'F', 'H')",F
77718,"('C', 'F', 'I')",C
77719,"('F', 'G', 'H', 'I')",F
77720,"('C', 'H')",H
77721,"('B', 'F')",F
77722,"('A', 'C', 'E', 'G')",A
77723,"('B', 'C', 'F', 'G')",F
77724,"('A', 'D', 'G')",G
77725,"('C', 'D')",C
77726,"('C', 'D')",C
77727,"('E', 'G')",G
77728,"('C', 'D', 'H')",D
77729,"('C', 'F', 'H', 'I')",F
77730,"('C', 'D', 'E', 'I')",D
77731,"('C', 'D', 'F', 'G')",G
77732,"('B', 'G')",G
77733,"('A', 'B', 'C')",B
77734,"('B', 'D', 'G', 'H')",B
77735,"('B', 'C', 'E', 'H')",B
77736,"('G', 'H')",H
77737,"('A', 'D')",A
77738,"('B', 'E', 'F', 'H')",B
77739,"('A', 'F', 'G', 'H')",F
77740,"('A', 'B', 'D')",D
77741,"('C', 'D', 'E', 'H')",D
77742,"('B', 'E', 'F')",E
77743,"('C', 'E', 'I')",E
77744,"('E', 'F', 'I')",E
77745,"('E', 'H')",E
77746,"('F', 'G', 'I')",G
77747,"('B', 'D', 'F')",F
77748,"('E', 'G', 'H', 'I')",E
77749,"('A', 'F')",A
77750,"('G', 'H', 'I')",G
77751,"('B', 'E', 'G', 'H')",G
77752,"('F', 'G')",F
77753,"('B', 'C', 'G', 'H')",H
77754,"('A', 'D', 'F', 'I')",F
77755,"('A', 'C', 'E', 'F')",C
77756,"('A', 'E', 'I')",E
77757,"('B', 'D', 'H', 'I')",D
77758,"('G', 'I')",G
77759,"('A', 'B', 'H')",H
77760,"('F', 'G')",G
77761,"('D', 'F', 'I')",F
77762,"('A', 'C', 'D', 'G')",C
77763,"('A', 'E', 'F')",A
77764,"('A', 'D', 'E', 'F')",A
77765,"('B', 'D', 'F', 'I')",D
77766,"('C', 'D', 'G')",D
77767,"('D', 'E', 'G')",G
77768,"('A', 'G', 'H')",A
77769,"('D', 'I')",D
77770,"('C', 'D', 'F', 'G')",F
77771,"('A', 'C', 'F', 'H')",A
77772,"('D', 'F', 'H')",D
77773,"('A', 'B', 'D', 'G')",G
77774,"('A', 'D')",A
77775,"('C', 'E', 'G')",G
77776,"('A', 'D', 'F', 'G')",F
77777,"('B', 'C')",B
77778,"('C', 'I')",C
77779,"('E', 'H', 'I')",H
77780,"('B', 'G')",G
77781,"('B', 'F', 'G', 'I')",G
77782,"('A', 'E', 'F', 'I')",A
77783,"('A', 'B', 'C', 'E')",E
77784,"('D', 'E', 'F')",F
77785,"('D', 'F')",F
77786,"('B', 'D', 'F', 'I')",F
77787,"('C', 'E', 'F', 'G')",C
77788,"('E', 'F', 'H', 'I')",H
77789,"('A', 'D', 'E')",A
77790,"('A', 'F')",A
77791,"('A', 'E', 'I')",E
77792,"('A', 'B')",A
77793,"('B', 'E', 'F', 'G')",E
77794,"('B', 'C', 'G', 'I')",I
77795,"('A', 'C', 'E', 'I')",A
77796,"('D', 'H', 'I')",D
77797,"('B', 'G')",G
77798,"('B', 'E', 'I')",E
77799,"('B', 'C', 'D', 'G')",G
77800,"('F', 'I')",F
77801,"('A', 'E', 'G')",G
77802,"('C', 'D', 'G', 'H')",G
77803,"('G', 'I')",G
77804,"('F', 'G', 'H')",G
77805,"('C', 'E', 'H', 'I')",E
77806,"('E', 'G', 'I')",I
77807,"('A', 'F')",A
77808,"('B', 'E', 'F')",F
77809,"('A', 'B', 'F', 'G')",G
77810,"('C', 'F')",F
77811,"('D', 'H')",D
77812,"('C', 'D')",D
77813,"('C', 'D', 'E', 'I')",E
77814,"('B', 'D', 'E', 'H')",D
77815,"('C', 'D', 'H')",H
77816,"('A', 'B', 'E', 'H')",E
77817,"('B', 'D')",D
77818,"('D', 'G', 'I')",G
77819,"('A', 'B', 'D', 'G')",G
77820,"('A', 'B', 'E')",E
77821,"('D', 'I')",D
77822,"('A', 'B', 'D', 'G')",B
77823,"('C', 'G', 'I')",G
77824,"('C', 'E')",E
77825,"('A', 'F', 'G')",A
77826,"('C', 'F', 'G', 'I')",F
77827,"('A', 'C', 'D')",D
77828,"('C', 'E', 'F')",F
77829,"('C', 'E')",C
77830,"('A', 'F', 'G', 'I')",A
77831,"('B', 'H')",H
77832,"('E', 'I')",E
77833,"('B', 'E', 'F')",E
77834,"('C', 'D', 'G', 'H')",H
77835,"('B', 'C', 'D', 'G')",D
77836,"('A', 'C', 'G')",G
77837,"('A', 'C', 'E', 'G')",G
77838,"('C', 'E')",E
77839,"('A', 'D', 'E')",E
77840,"('C', 'D', 'E', 'F')",F
77841,"('C', 'D', 'H', 'I')",H
77842,"('B', 'E', 'G', 'H')",E
77843,"('A', 'C', 'G', 'I')",C
77844,"('A', 'C')",A
77845,"('A', 'D', 'H', 'I')",I
77846,"('A', 'C', 'D', 'F')",C
77847,"('D', 'E', 'F', 'I')",F
77848,"('H', 'I')",H
77849,"('D', 'G', 'H')",G
77850,"('E', 'F', 'H', 'I')",E
77851,"('A', 'B', 'C', 'E')",E
77852,"('E', 'F', 'G', 'I')",F
77853,"('F', 'I')",F
77854,"('A', 'B', 'E', 'H')",H
77855,"('E', 'F')",F
77856,"('D', 'G', 'H')",G
77857,"('B', 'C', 'H')",B
77858,"('C', 'E')",E
77859,"('B', 'C', 'D', 'E')",B
77860,"('C', 'G', 'H')",G
77861,"('A', 'B', 'C', 'F')",F
77862,"('A', 'D', 'F', 'G')",F
77863,"('A', 'G', 'I')",G
77864,"('B', 'C', 'F')",F
77865,"('A', 'F')",F
77866,"('D', 'I')",D
77867,"('C', 'E', 'F', 'I')",C
77868,"('B', 'C', 'D', 'E')",D
77869,"('B', 'G')",G
77870,"('B', 'E', 'G', 'H')",E
77871,"('F', 'G', 'I')",F
77872,"('A', 'C', 'H')",H
77873,"('C', 'G')",C
77874,"('B', 'D', 'H')",D
77875,"('B', 'I')",B
77876,"('C', 'D')",D
77877,"('A', 'H')",H
77878,"('C', 'G', 'I')",G
77879,"('B', 'E', 'F', 'G')",E
77880,"('B', 'G')",G
77881,"('G', 'H', 'I')",I
77882,"('B', 'C')",C
77883,"('B', 'D', 'G')",G
77884,"('B', 'F', 'H')",F
77885,"('D', 'F')",F
77886,"('A', 'E')",E
77887,"('B', 'C', 'D', 'E')",C
77888,"('E', 'I')",I
77889,"('A', 'C', 'H')",H
77890,"('B', 'D', 'F', 'G')",G
77891,"('B', 'C', 'I')",B
77892,"('C', 'E', 'F', 'G')",C
77893,"('A', 'E', 'H')",E
77894,"('C', 'F', 'G', 'H')",H
77895,"('C', 'G', 'I')",G
77896,"('A', 'D')",D
77897,"('B', 'F', 'I')",F
77898,"('A', 'F')",F
77899,"('A', 'B')",A
77900,"('A', 'C', 'D')",D
77901,"('A', 'B', 'D')",D
77902,"('C', 'E', 'F', 'G')",E
77903,"('E', 'F', 'I')",F
77904,"('C', 'I')",C
77905,"('A', 'D', 'H', 'I')",D
77906,"('D', 'I')",D
77907,"('C', 'G', 'I')",C
77908,"('A', 'E', 'F', 'H')",E
77909,"('B', 'C', 'D', 'F')",F
77910,"('C', 'E', 'F', 'G')",E
77911,"('A', 'B', 'G')",G
77912,"('A', 'B', 'E', 'G')",B
77913,"('E', 'F', 'H', 'I')",H
77914,"('C', 'F', 'I')",F
77915,"('A', 'B', 'G')",G
77916,"('B', 'C', 'H', 'I')",H
77917,"('C', 'I')",C
77918,"('D', 'E', 'I')",D
77919,"('E', 'F')",F
77920,"('A', 'B', 'E')",E
77921,"('A', 'B', 'H')",A
77922,"('A', 'C', 'D', 'G')",C
77923,"('G', 'I')",G
77924,"('E', 'H')",E
77925,"('A', 'D', 'E')",E
77926,"('A', 'C', 'H')",H
77927,"('C', 'F', 'H')",H
77928,"('D', 'I')",D
77929,"('B', 'D')",D
77930,"('C', 'E', 'I')",E
77931,"('A', 'E')",A
77932,"('A', 'F', 'I')",F
77933,"('D', 'F', 'G', 'I')",D
77934,"('B', 'D', 'G', 'H')",D
77935,"('A', 'E')",E
77936,"('A', 'D', 'G')",G
77937,"('B', 'F', 'G')",B
77938,"('B', 'C', 'E')",E
77939,"('D', 'E', 'F')",F
77940,"('A', 'G')",G
77941,"('A', 'B', 'E', 'H')",H
77942,"('B', 'E', 'F', 'I')",B
77943,"('B', 'C', 'D', 'E')",C
77944,"('E', 'H')",E
77945,"('C', 'F', 'G', 'H')",F
77946,"('B', 'G')",G
77947,"('A', 'B', 'E', 'F')",F
77948,"('F', 'G', 'H')",H
77949,"('A', 'D', 'G', 'H')",G
77950,"('E', 'H')",H
77951,"('B', 'D', 'F', 'H')",H
77952,"('D', 'I')",D
77953,"('B', 'E', 'H')",E
77954,"('A', 'F', 'G')",A
77955,"('B', 'G', 'H')",G
77956,"('A', 'C', 'E', 'I')",E
77957,"('A', 'D', 'E', 'F')",E
77958,"('D', 'F', 'I')",F
77959,"('D', 'H')",H
77960,"('C', 'D', 'F')",D
77961,"('E', 'H')",E
77962,"('D', 'F', 'H', 'I')",D
77963,"('A', 'C', 'I')",C
77964,"('C', 'E', 'H')",E
77965,"('B', 'C', 'G')",C
77966,"('B', 'C')",B
77967,"('B', 'C', 'F')",F
77968,"('C', 'H')",H
77969,"('F', 'H', 'I')",F
77970,"('D', 'E', 'F', 'G')",F
77971,"('A', 'B', 'D', 'E')",A
77972,"('A', 'B', 'D')",D
77973,"('B', 'C')",C
77974,"('A', 'E', 'G', 'I')",G
77975,"('A', 'E', 'H', 'I')",E
77976,"('B', 'G')",G
77977,"('D', 'F', 'G', 'I')",G
77978,"('A', 'B', 'G', 'I')",I
77979,"('C', 'E', 'G', 'H')",G
77980,"('F', 'I')",F
77981,"('C', 'F', 'I')",F
77982,"('E', 'G', 'I')",E
77983,"('D', 'E', 'I')",D
77984,"('A', 'C', 'E')",E
77985,"('B', 'D', 'H')",D
77986,"('C', 'D', 'F', 'G')",D
77987,"('B', 'F', 'G', 'H')",G
77988,"('C', 'D', 'I')",C
77989,"('A', 'B', 'G', 'H')",H
77990,"('B', 'F', 'H')",F
77991,"('C', 'E', 'F')",F
77992,"('A', 'D', 'F')",D
77993,"('E', 'H')",E
77994,"('C', 'D', 'E', 'H')",E
