,choice_set,choice
80315,"('M', 'P')",M
80316,"('A', 'E', 'J')",E
80317,"('A', 'C', 'H', 'I')",A
80318,"('J', 'Q')",J
80319,"('E', 'I')",I
80320,"('I', 'L')",L
80321,"('H', 'K', 'N')",N
80322,"('A', 'M')",M
80323,"('L', 'O')",L
80324,"('E', 'H')",E
80325,"('B', 'J')",B
80326,"('B', 'L', 'P', 'Q')",B
80327,"('A', 'F')",F
80328,"('A', 'N')",N
80329,"('D', 'I', 'L', 'Q')",Q
80330,"('A', 'E', 'G')",E
80331,"('E', 'F', 'M')",F
80332,"('A', 'I', 'M', 'P')",A
80333,"('B', 'L')",B
80334,"('J', 'L')",L
80335,"('B', 'I', 'L', 'P')",L
80336,"('B', 'G', 'M', 'Q')",B
80337,"('A', 'F', 'H', 'O')",F
80338,"('B', 'K', 'P')",K
80339,"('A', 'O', 'Q')",A
80340,"('F', 'G', 'P', 'Q')",F
80341,"('A', 'I', 'K', 'L')",A
80342,"('M', 'Q')",M
80343,"('A', 'E', 'I', 'P')",A
80344,"('A', 'D', 'O')",O
80345,"('A', 'F')",F
80346,"('F', 'M', 'N', 'Q')",M
80347,"('G', 'I')",I
80348,"('B', 'D')",D
80349,"('D', 'J')",D
80350,"('C', 'F', 'L', 'P')",F
80351,"('B', 'E')",B
80352,"('E', 'K')",K
80353,"('D', 'E', 'G', 'Q')",E
80354,"('N', 'O', 'P')",N
80355,"('C', 'F')",F
80356,"('G', 'H', 'K')",K
80357,"('B', 'G')",G
80358,"('M', 'N')",M
80359,"('C', 'E', 'F')",F
80360,"('A', 'E', 'K', 'P')",A
80361,"('F', 'I', 'M', 'Q')",F
80362,"('B', 'D', 'N', 'P')",N
80363,"('C', 'D', 'Q')",Q
80364,"('B', 'N', 'Q')",N
80365,"('A', 'G', 'P')",P
80366,"('J', 'K')",J
80367,"('H', 'O')",H
80368,"('F', 'O')",F
80369,"('B', 'D', 'H', 'K')",H
80370,"('C', 'N', 'P')",C
80371,"('B', 'G', 'N', 'Q')",G
80372,"('D', 'G', 'J')",J
80373,"('A', 'G')",G
80374,"('C', 'M', 'P')",M
80375,"('D', 'G', 'P')",D
80376,"('G', 'I', 'K')",I
80377,"('C', 'D', 'H', 'L')",H
80378,"('A', 'E', 'H', 'N')",N
80379,"('I', 'P')",P
80380,"('A', 'B', 'J')",J
80381,"('E', 'N', 'P')",E
80382,"('B', 'C', 'E', 'G')",B
80383,"('H', 'M')",M
80384,"('C', 'E', 'H', 'L')",E
80385,"('B', 'M')",B
80386,"('D', 'L', 'M', 'N')",D
80387,"('A', 'M')",A
80388,"('E', 'F', 'K', 'L')",K
80389,"('E', 'I')",E
80390,"('D', 'I', 'J', 'M')",J
80391,"('A', 'B', 'O', 'Q')",A
80392,"('D', 'H', 'K', 'L')",K
80393,"('A', 'G', 'L', 'Q')",G
80394,"('I', 'L')",I
80395,"('C', 'I', 'K')",K
80396,"('E', 'M', 'O', 'P')",E
80397,"('F', 'H', 'M')",M
80398,"('J', 'K', 'L', 'O')",J
80399,"('D', 'F', 'Q')",F
80400,"('B', 'J', 'K')",K
80401,"('G', 'O')",O
80402,"('C', 'H', 'J', 'M')",M
80403,"('B', 'G', 'I', 'Q')",B
80404,"('H', 'M')",M
80405,"('C', 'G', 'J')",J
80406,"('I', 'L', 'Q')",L
80407,"('I', 'N')",I
80408,"('B', 'C', 'H', 'N')",C
80409,"('G', 'K', 'P', 'Q')",G
80410,"('A', 'B', 'G')",A
80411,"('C', 'Q')",Q
80412,"('D', 'M', 'Q')",D
80413,"('D', 'H', 'L', 'P')",L
80414,"('B', 'G')",G
80415,"('A', 'M', 'N')",M
80416,"('L', 'M', 'N')",N
80417,"('E', 'F')",E
80418,"('F', 'I', 'P')",F
80419,"('F', 'G', 'K', 'O')",F
80420,"('F', 'K', 'L', 'Q')",L
80421,"('E', 'F', 'I')",E
80422,"('C', 'F')",F
80423,"('D', 'E', 'K')",K
80424,"('A', 'N')",A
80425,"('F', 'G', 'H', 'I')",F
80426,"('H', 'K', 'L')",H
80427,"('D', 'G', 'N')",N
80428,"('A', 'B')",A
80429,"('E', 'G', 'H')",H
80430,"('D', 'N')",D
80431,"('B', 'M')",B
80432,"('B', 'L', 'Q')",B
80433,"('J', 'O')",O
80434,"('I', 'N', 'O')",O
80435,"('E', 'K', 'M', 'N')",E
80436,"('F', 'H', 'M', 'P')",M
80437,"('F', 'J', 'P')",J
80438,"('D', 'F', 'H')",F
80439,"('C', 'L', 'M')",M
80440,"('E', 'L')",E
80441,"('G', 'J')",J
80442,"('E', 'F', 'N', 'O')",O
80443,"('B', 'N')",N
80444,"('B', 'H', 'J')",J
80445,"('D', 'E', 'G', 'N')",E
80446,"('M', 'N', 'P', 'Q')",N
80447,"('F', 'H')",F
80448,"('A', 'C', 'G')",C
80449,"('H', 'K', 'L', 'M')",M
80450,"('F', 'I', 'P')",F
80451,"('B', 'E', 'I', 'P')",E
80452,"('D', 'G')",D
80453,"('E', 'K', 'L', 'P')",P
80454,"('A', 'J', 'M')",J
80455,"('E', 'M')",M
80456,"('D', 'J', 'L')",D
80457,"('F', 'J', 'Q')",J
80458,"('D', 'G', 'H', 'I')",D
80459,"('E', 'N')",E
80460,"('E', 'F')",F
80461,"('F', 'L', 'P')",F
80462,"('D', 'K', 'P')",D
80463,"('F', 'N')",F
80464,"('F', 'G')",F
80465,"('K', 'L', 'M', 'P')",K
80466,"('C', 'L', 'M', 'P')",C
80467,"('B', 'E', 'G')",E
80468,"('B', 'C', 'J')",B
80469,"('D', 'E', 'K')",D
80470,"('D', 'E', 'F', 'G')",E
80471,"('C', 'F', 'H', 'K')",C
80472,"('F', 'K')",F
80473,"('K', 'O')",O
80474,"('D', 'L')",D
80475,"('C', 'F', 'M', 'P')",C
80476,"('A', 'B', 'L')",L
80477,"('F', 'G', 'M', 'O')",F
80478,"('B', 'G', 'K')",B
80479,"('B', 'P')",B
80480,"('D', 'E', 'G')",G
80481,"('L', 'M')",M
80482,"('A', 'H', 'L')",A
80483,"('D', 'M')",M
80484,"('D', 'J', 'O')",D
80485,"('B', 'I', 'K')",I
80486,"('C', 'J', 'Q')",C
80487,"('D', 'J', 'O')",D
80488,"('J', 'M', 'N')",N
80489,"('C', 'L')",C
80490,"('A', 'F', 'J', 'K')",K
80491,"('D', 'G')",D
80492,"('G', 'N')",N
80493,"('C', 'D', 'M', 'N')",D
80494,"('L', 'O', 'P')",O
80495,"('B', 'E', 'H')",H
80496,"('I', 'L')",I
80497,"('C', 'D', 'E')",E
80498,"('B', 'M', 'N')",M
80499,"('C', 'I', 'L')",I
80500,"('I', 'M', 'Q')",M
80501,"('A', 'D', 'H')",A
80502,"('H', 'N')",N
80503,"('D', 'M')",D
80504,"('A', 'B', 'I')",I
80505,"('C', 'J')",C
80506,"('C', 'F')",F
80507,"('J', 'K', 'P')",J
80508,"('A', 'B')",B
80509,"('C', 'G', 'H')",C
80510,"('F', 'I', 'N')",I
80511,"('H', 'L', 'N')",L
80512,"('M', 'N')",M
80513,"('A', 'I', 'J', 'P')",J
80514,"('C', 'L', 'O', 'Q')",C
80515,"('G', 'K', 'P')",K
80516,"('F', 'Q')",F
80517,"('C', 'K')",C
80518,"('F', 'G', 'M', 'Q')",F
80519,"('A', 'F', 'K')",A
80520,"('A', 'J', 'K')",A
80521,"('B', 'O')",O
80522,"('D', 'F', 'L', 'M')",D
80523,"('C', 'H')",C
80524,"('D', 'I', 'P')",I
80525,"('D', 'I', 'J')",J
80526,"('B', 'F', 'J', 'Q')",F
80527,"('C', 'I', 'J')",I
80528,"('C', 'D', 'K')",D
80529,"('B', 'E', 'H', 'P')",H
80530,"('C', 'F', 'I', 'N')",N
80531,"('E', 'H', 'I')",H
80532,"('A', 'B', 'N', 'O')",N
80533,"('B', 'F', 'J', 'P')",F
80534,"('F', 'I')",I
80535,"('I', 'L', 'N', 'P')",P
80536,"('A', 'L', 'N')",N
80537,"('H', 'J', 'L')",H
80538,"('C', 'F', 'K')",F
80539,"('K', 'M')",K
80540,"('B', 'E', 'K', 'N')",B
80541,"('B', 'F')",F
80542,"('B', 'C', 'F', 'N')",B
80543,"('E', 'G', 'H')",E
80544,"('D', 'N', 'O', 'P')",D
80545,"('C', 'D', 'I', 'P')",D
80546,"('D', 'N', 'O', 'Q')",O
80547,"('E', 'H', 'M')",E
80548,"('J', 'M', 'N', 'P')",N
80549,"('B', 'E', 'K', 'O')",E
80550,"('E', 'M')",E
80551,"('A', 'I', 'M', 'N')",A
80552,"('I', 'P')",P
80553,"('P', 'Q')",P
80554,"('I', 'O')",I
80555,"('B', 'C', 'F')",F
80556,"('E', 'K')",E
80557,"('A', 'D', 'I', 'K')",K
80558,"('G', 'M', 'P')",M
80559,"('C', 'L')",C
80560,"('A', 'G')",A
80561,"('C', 'D', 'L', 'Q')",L
80562,"('E', 'F', 'H', 'P')",E
80563,"('B', 'P')",B
80564,"('G', 'L', 'N')",G
80565,"('I', 'O')",O
80566,"('A', 'G', 'K', 'Q')",K
80567,"('K', 'L')",K
80568,"('C', 'E', 'M', 'P')",E
80569,"('E', 'M', 'Q')",E
80570,"('L', 'N', 'Q')",N
80571,"('G', 'M')",M
80572,"('B', 'K', 'L', 'N')",B
80573,"('G', 'Q')",G
80574,"('A', 'N')",N
80575,"('D', 'H', 'P')",H
80576,"('E', 'L')",L
80577,"('F', 'I', 'O')",I
80578,"('C', 'G', 'K')",C
80579,"('A', 'C', 'N')",C
80580,"('H', 'J', 'O')",O
80581,"('I', 'M', 'Q')",M
80582,"('H', 'O')",O
80583,"('A', 'B', 'N', 'Q')",Q
80584,"('N', 'Q')",N
80585,"('F', 'H', 'N', 'O')",F
80586,"('B', 'K', 'O')",K
80587,"('A', 'C')",C
80588,"('K', 'L')",L
80589,"('C', 'K', 'L', 'Q')",L
80590,"('A', 'F', 'I')",F
80591,"('B', 'I', 'L', 'O')",L
80592,"('D', 'K', 'P')",P
80593,"('A', 'B', 'H', 'L')",A
80594,"('A', 'O', 'Q')",O
80595,"('H', 'P')",H
80596,"('D', 'M', 'N', 'P')",D
80597,"('C', 'N', 'Q')",C
80598,"('A', 'B', 'G', 'P')",G
80599,"('C', 'M')",C
80600,"('F', 'J', 'O')",J
80601,"('A', 'O')",O
80602,"('M', 'O')",O
80603,"('A', 'E', 'K', 'O')",E
80604,"('E', 'O')",O
80605,"('G', 'P')",P
80606,"('G', 'K', 'M', 'Q')",M
80607,"('C', 'F')",C
80608,"('I', 'N')",N
80609,"('L', 'M', 'N')",N
80610,"('B', 'Q')",B
80611,"('N', 'Q')",Q
80612,"('F', 'M', 'Q')",M
80613,"('D', 'H')",D
80614,"('B', 'Q')",B
80615,"('A', 'J')",J
80616,"('C', 'G', 'J', 'L')",C
80617,"('C', 'D')",D
80618,"('E', 'K', 'Q')",E
80619,"('H', 'K', 'P')",H
80620,"('B', 'I', 'M', 'N')",M
80621,"('A', 'B', 'D', 'Q')",A
80622,"('C', 'M', 'O', 'P')",M
80623,"('I', 'N')",I
80624,"('C', 'G', 'J', 'K')",K
80625,"('A', 'B', 'H', 'L')",A
80626,"('D', 'J', 'N')",J
80627,"('A', 'B', 'H', 'P')",H
80628,"('I', 'O', 'P')",O
80629,"('E', 'L')",E
80630,"('C', 'L', 'M', 'O')",C
80631,"('D', 'F', 'H', 'Q')",Q
80632,"('B', 'G', 'L', 'P')",G
80633,"('B', 'I')",I
80634,"('I', 'K')",I
80635,"('E', 'M')",E
80636,"('A', 'G', 'O')",G
80637,"('I', 'O')",O
80638,"('H', 'O')",H
80639,"('G', 'Q')",G
80640,"('I', 'P', 'Q')",I
80641,"('B', 'H', 'L', 'Q')",B
80642,"('K', 'M', 'O')",M
80643,"('C', 'O')",C
80644,"('H', 'J', 'K', 'M')",M
80645,"('A', 'H')",H
80646,"('C', 'I', 'O')",O
80647,"('D', 'G', 'I', 'M')",D
80648,"('D', 'J', 'M', 'N')",N
80649,"('A', 'E', 'J')",A
80650,"('B', 'E', 'P')",B
80651,"('C', 'L')",L
80652,"('E', 'G')",G
80653,"('A', 'F')",F
80654,"('J', 'K')",K
80655,"('E', 'G', 'N')",G
80656,"('A', 'D', 'J')",D
80657,"('G', 'I', 'M')",G
80658,"('F', 'I', 'N')",F
80659,"('D', 'F', 'P')",D
80660,"('A', 'J')",A
80661,"('B', 'E', 'F', 'O')",E
80662,"('B', 'H', 'K', 'L')",L
80663,"('D', 'E', 'L', 'P')",D
80664,"('D', 'J')",D
80665,"('D', 'E', 'O')",O
80666,"('C', 'F', 'P')",F
80667,"('I', 'J', 'Q')",J
80668,"('A', 'C', 'G', 'N')",N
80669,"('B', 'E', 'F', 'N')",N
80670,"('A', 'E', 'H', 'Q')",A
80671,"('B', 'I', 'P', 'Q')",P
80672,"('K', 'P')",K
80673,"('D', 'H', 'I', 'L')",I
80674,"('B', 'I', 'N', 'O')",O
80675,"('A', 'J', 'L', 'M')",A
80676,"('A', 'D', 'J')",A
80677,"('F', 'L', 'M', 'P')",F
80678,"('B', 'J', 'M')",M
80679,"('E', 'J', 'K', 'M')",E
80680,"('A', 'C', 'J', 'M')",A
80681,"('C', 'P')",C
80682,"('E', 'H', 'J')",H
80683,"('K', 'M', 'P')",K
80684,"('B', 'O')",B
80685,"('D', 'J', 'N')",N
80686,"('E', 'F', 'G')",E
80687,"('H', 'K', 'L', 'O')",O
80688,"('E', 'M', 'O', 'Q')",E
80689,"('M', 'P', 'Q')",P
80690,"('D', 'E', 'H', 'Q')",E
80691,"('A', 'M')",A
80692,"('G', 'J', 'P')",G
80693,"('C', 'G')",G
80694,"('A', 'G', 'M', 'P')",M
80695,"('E', 'H', 'N', 'P')",E
80696,"('A', 'F')",F
80697,"('L', 'M')",M
80698,"('F', 'J', 'O', 'P')",F
80699,"('B', 'H')",B
80700,"('H', 'J', 'N', 'O')",H
80701,"('C', 'Q')",C
80702,"('H', 'L')",L
80703,"('A', 'G', 'N')",N
80704,"('A', 'D', 'L', 'Q')",L
80705,"('B', 'K', 'L', 'N')",B
80706,"('B', 'F')",F
80707,"('B', 'C', 'L', 'N')",C
80708,"('F', 'J', 'O')",J
80709,"('F', 'M')",F
80710,"('D', 'I', 'N', 'Q')",I
80711,"('F', 'G')",F
80712,"('H', 'N', 'O', 'P')",O
80713,"('B', 'H', 'I')",H
80714,"('B', 'P')",B
80715,"('E', 'H', 'N', 'P')",E
80716,"('A', 'K', 'N', 'Q')",A
80717,"('C', 'N')",N
80718,"('D', 'F', 'M', 'N')",F
80719,"('D', 'O', 'P')",D
80720,"('A', 'K')",A
80721,"('A', 'E', 'F')",A
80722,"('J', 'Q')",J
80723,"('D', 'E', 'J', 'N')",E
80724,"('G', 'J', 'K')",K
80725,"('C', 'K', 'L')",C
80726,"('B', 'N', 'O', 'P')",B
80727,"('B', 'K', 'N')",K
80728,"('A', 'D', 'H')",A
80729,"('A', 'I')",A
80730,"('F', 'J')",F
80731,"('B', 'E', 'L', 'M')",L
80732,"('B', 'G', 'K', 'N')",K
80733,"('E', 'G', 'P')",E
80734,"('M', 'P')",M
80735,"('K', 'P')",K
80736,"('B', 'G')",G
80737,"('A', 'K', 'P')",A
80738,"('B', 'L')",L
80739,"('A', 'J', 'Q')",J
80740,"('D', 'Q')",D
80741,"('B', 'M')",M
80742,"('E', 'L')",E
80743,"('B', 'M', 'N', 'Q')",N
80744,"('F', 'H')",H
80745,"('F', 'K', 'M', 'Q')",M
80746,"('E', 'G')",G
80747,"('A', 'I')",I
80748,"('J', 'K', 'L')",J
80749,"('A', 'G', 'L', 'N')",A
80750,"('G', 'M', 'N', 'Q')",N
80751,"('A', 'C', 'L', 'N')",L
80752,"('A', 'K')",K
80753,"('D', 'H', 'P')",D
80754,"('B', 'E')",E
80755,"('A', 'O', 'P')",O
80756,"('A', 'D', 'P')",A
80757,"('C', 'H', 'L', 'O')",H
80758,"('J', 'M')",M
80759,"('B', 'J')",J
80760,"('C', 'E', 'F', 'M')",M
80761,"('A', 'G', 'H', 'J')",J
80762,"('A', 'N', 'O')",N
80763,"('A', 'B', 'G', 'L')",G
80764,"('P', 'Q')",P
80765,"('F', 'K')",F
80766,"('I', 'N')",I
80767,"('E', 'M')",E
80768,"('C', 'E', 'F')",F
80769,"('D', 'J', 'K', 'M')",J
80770,"('I', 'M')",M
80771,"('D', 'H', 'L', 'Q')",H
80772,"('B', 'C', 'F', 'I')",I
80773,"('C', 'P')",C
80774,"('C', 'I', 'M', 'O')",I
80775,"('G', 'K', 'O', 'P')",G
80776,"('J', 'L', 'N', 'Q')",L
80777,"('M', 'O', 'Q')",M
80778,"('D', 'I', 'K', 'O')",I
80779,"('A', 'D', 'I', 'O')",A
80780,"('H', 'N', 'P')",N
80781,"('J', 'L')",J
80782,"('D', 'E', 'L')",D
80783,"('E', 'L', 'Q')",E
80784,"('H', 'J', 'K')",H
80785,"('F', 'H', 'M')",F
80786,"('H', 'I')",H
80787,"('A', 'D', 'G', 'I')",A
80788,"('N', 'Q')",N
80789,"('G', 'I', 'N', 'O')",G
80790,"('I', 'M')",I
80791,"('F', 'G', 'L')",G
80792,"('H', 'N', 'P', 'Q')",N
80793,"('F', 'G', 'O')",F
80794,"('E', 'Q')",E
80795,"('D', 'K', 'O')",D
80796,"('A', 'J', 'L', 'P')",L
80797,"('H', 'N')",H
80798,"('B', 'G', 'M', 'P')",M
80799,"('F', 'I', 'N')",F
80800,"('B', 'G', 'K', 'O')",O
80801,"('H', 'K', 'L', 'M')",H
80802,"('A', 'I')",I
80803,"('C', 'Q')",C
80804,"('B', 'D')",D
80805,"('I', 'K', 'Q')",K
80806,"('G', 'L', 'O', 'P')",G
80807,"('H', 'I', 'L')",L
80808,"('H', 'M')",M
80809,"('I', 'M', 'O')",O
80810,"('B', 'G')",B
80811,"('A', 'K')",K
80812,"('B', 'E', 'G', 'M')",G
80813,"('H', 'P', 'Q')",P
80814,"('G', 'L', 'P')",L
80815,"('J', 'N')",N
80816,"('A', 'D', 'G', 'J')",J
80817,"('H', 'M', 'P')",P
80818,"('A', 'M', 'N', 'O')",M
80819,"('J', 'M', 'N')",M
80820,"('D', 'H', 'I', 'O')",O
80821,"('G', 'M', 'N', 'O')",G
80822,"('E', 'I')",E
80823,"('D', 'O', 'P')",P
80824,"('G', 'H', 'J', 'Q')",J
80825,"('D', 'Q')",D
80826,"('A', 'E', 'K', 'P')",K
80827,"('C', 'K')",C
80828,"('C', 'Q')",C
80829,"('F', 'O', 'Q')",F
80830,"('H', 'K', 'M')",H
80831,"('I', 'N')",N
80832,"('B', 'D', 'L', 'O')",B
80833,"('D', 'P')",D
80834,"('A', 'C', 'P')",A
80835,"('G', 'I', 'K', 'Q')",G
80836,"('D', 'O')",D
80837,"('E', 'F', 'I', 'M')",I
80838,"('J', 'K', 'L', 'P')",L
80839,"('F', 'M', 'N')",F
80840,"('C', 'M', 'O')",M
80841,"('J', 'K', 'M')",M
80842,"('I', 'L', 'M')",L
80843,"('A', 'G', 'M', 'P')",A
80844,"('A', 'B', 'G', 'H')",H
80845,"('A', 'E')",A
80846,"('F', 'O', 'P')",O
80847,"('C', 'K')",K
80848,"('C', 'H', 'L')",C
80849,"('B', 'C')",B
80850,"('I', 'K', 'O', 'Q')",O
80851,"('J', 'K', 'M')",M
80852,"('I', 'N', 'P')",I
80853,"('B', 'C', 'J', 'Q')",J
80854,"('B', 'F')",F
80855,"('C', 'E', 'J', 'M')",M
80856,"('E', 'L')",L
80857,"('C', 'H', 'N', 'O')",O
80858,"('B', 'M')",M
80859,"('E', 'G', 'Q')",E
80860,"('D', 'H', 'M')",H
80861,"('O', 'P', 'Q')",O
80862,"('A', 'M', 'O')",A
80863,"('C', 'D', 'G', 'K')",K
80864,"('H', 'J', 'Q')",H
80865,"('F', 'N', 'P', 'Q')",N
80866,"('A', 'G', 'L')",G
80867,"('B', 'D', 'E', 'F')",E
80868,"('K', 'P', 'Q')",K
80869,"('A', 'D', 'H')",D
80870,"('A', 'C', 'I', 'P')",C
80871,"('A', 'H', 'I', 'J')",A
80872,"('F', 'I')",F
80873,"('A', 'G', 'K', 'L')",K
80874,"('A', 'I')",A
80875,"('E', 'G', 'I', 'M')",E
80876,"('G', 'I', 'J', 'P')",J
80877,"('C', 'G', 'O')",G
80878,"('J', 'M')",M
80879,"('C', 'H', 'K')",H
80880,"('D', 'O')",O
80881,"('A', 'K')",K
80882,"('G', 'H', 'J', 'O')",G
80883,"('E', 'H')",E
80884,"('E', 'I', 'Q')",E
80885,"('A', 'B', 'D', 'E')",A
80886,"('B', 'F')",B
80887,"('A', 'G', 'K', 'M')",M
80888,"('F', 'J', 'K', 'M')",K
80889,"('H', 'I', 'N', 'O')",I
80890,"('C', 'D', 'M', 'Q')",M
80891,"('G', 'M', 'O')",G
80892,"('D', 'N')",D
80893,"('B', 'E', 'I', 'J')",I
80894,"('A', 'D', 'J', 'K')",D
80895,"('B', 'I', 'J', 'O')",J
80896,"('E', 'G', 'I', 'O')",E
80897,"('B', 'M')",M
80898,"('I', 'K', 'M')",I
80899,"('E', 'F', 'J', 'N')",N
80900,"('G', 'M')",M
80901,"('I', 'J')",J
80902,"('B', 'D', 'G', 'J')",D
80903,"('C', 'G', 'Q')",G
80904,"('B', 'H', 'I', 'O')",B
80905,"('F', 'H')",F
80906,"('A', 'E')",E
80907,"('D', 'H', 'M')",H
80908,"('A', 'F', 'L', 'O')",F
80909,"('C', 'E', 'F', 'O')",F
80910,"('D', 'M')",M
80911,"('C', 'E', 'K')",K
80912,"('M', 'O', 'P')",M
80913,"('F', 'I', 'O')",F
80914,"('F', 'L')",F
80915,"('D', 'O')",O
80916,"('D', 'F', 'H')",F
80917,"('A', 'P')",A
80918,"('D', 'J', 'M')",M
80919,"('D', 'H', 'J', 'L')",J
80920,"('F', 'J', 'O', 'Q')",J
80921,"('B', 'L')",B
80922,"('H', 'O')",H
80923,"('E', 'N')",E
80924,"('A', 'D', 'G', 'P')",G
80925,"('H', 'N')",H
80926,"('A', 'D', 'O', 'P')",A
80927,"('K', 'M')",K
80928,"('C', 'J')",C
80929,"('H', 'Q')",H
80930,"('K', 'O')",K
80931,"('A', 'F', 'L', 'P')",F
80932,"('J', 'Q')",J
80933,"('H', 'M', 'O')",H
80934,"('A', 'G', 'J', 'Q')",A
80935,"('A', 'D', 'O')",O
80936,"('G', 'O')",G
80937,"('A', 'M')",A
80938,"('H', 'J')",J
80939,"('C', 'M')",M
80940,"('L', 'Q')",L
80941,"('E', 'I', 'O', 'Q')",Q
80942,"('C', 'E', 'L')",C
80943,"('I', 'M', 'O')",M
80944,"('D', 'O', 'P')",D
80945,"('J', 'L')",L
80946,"('D', 'E')",E
80947,"('D', 'F', 'N', 'O')",F
80948,"('J', 'Q')",J
80949,"('B', 'D', 'M')",D
80950,"('H', 'I', 'Q')",H
80951,"('H', 'O')",O
80952,"('B', 'L', 'M', 'N')",N
80953,"('E', 'I', 'M', 'N')",E
80954,"('F', 'G', 'J', 'O')",G
80955,"('D', 'K', 'M')",D
80956,"('I', 'J', 'M', 'P')",M
80957,"('D', 'G', 'J', 'O')",O
80958,"('C', 'J')",C
80959,"('A', 'F', 'L', 'P')",A
80960,"('E', 'G')",G
80961,"('E', 'I')",E
80962,"('H', 'J', 'N', 'Q')",N
80963,"('J', 'Q')",Q
80964,"('G', 'L', 'N')",N
80965,"('G', 'O')",O
80966,"('A', 'H', 'M', 'O')",O
80967,"('F', 'I', 'N')",I
80968,"('B', 'E', 'L', 'N')",N
80969,"('I', 'N', 'P')",I
80970,"('B', 'F')",F
80971,"('F', 'G', 'H', 'I')",F
80972,"('B', 'D', 'H')",D
80973,"('I', 'J', 'Q')",I
80974,"('J', 'N')",N
80975,"('F', 'Q')",F
80976,"('C', 'E')",E
80977,"('F', 'G')",F
80978,"('H', 'Q')",Q
80979,"('B', 'Q')",B
80980,"('J', 'M', 'Q')",M
80981,"('H', 'P')",H
80982,"('A', 'F', 'J')",F
80983,"('D', 'I', 'M')",D
80984,"('B', 'E', 'O', 'P')",B
80985,"('C', 'I', 'K')",C
80986,"('M', 'Q')",M
80987,"('G', 'I', 'K', 'Q')",K
80988,"('F', 'K', 'M')",M
80989,"('J', 'Q')",J
80990,"('N', 'Q')",N
80991,"('F', 'I')",F
80992,"('G', 'P')",G
80993,"('G', 'O')",G
80994,"('C', 'E')",C
80995,"('K', 'M')",M
80996,"('K', 'L', 'N')",L
80997,"('I', 'J', 'K', 'P')",K
80998,"('J', 'Q')",J
80999,"('A', 'E', 'F', 'M')",F
81000,"('A', 'E', 'J', 'L')",A
81001,"('E', 'H', 'L')",H
81002,"('B', 'K')",K
81003,"('E', 'Q')",E
81004,"('D', 'J', 'N', 'P')",J
81005,"('H', 'M', 'O')",O
81006,"('A', 'C')",C
81007,"('L', 'O')",O
81008,"('A', 'C', 'O')",O
81009,"('D', 'E', 'I', 'O')",I
81010,"('B', 'D', 'I', 'J')",D
81011,"('B', 'I', 'Q')",I
81012,"('D', 'E', 'G', 'L')",L
81013,"('G', 'I')",G
81014,"('A', 'N')",N
81015,"('F', 'G', 'M', 'O')",F
81016,"('A', 'E', 'G')",A
81017,"('E', 'G', 'I')",G
81018,"('A', 'P', 'Q')",P
81019,"('E', 'G', 'J', 'L')",L
81020,"('B', 'L', 'M')",L
81021,"('D', 'E', 'G')",G
81022,"('B', 'G', 'J', 'K')",K
81023,"('M', 'Q')",M
81024,"('A', 'P')",A
81025,"('A', 'G', 'K')",A
81026,"('F', 'O')",F
81027,"('E', 'I', 'M')",E
81028,"('C', 'L', 'M')",C
81029,"('C', 'L')",L
81030,"('B', 'F', 'P')",B
81031,"('K', 'M', 'Q')",M
81032,"('C', 'H', 'M')",C
81033,"('E', 'F', 'L')",L
81034,"('K', 'N', 'Q')",Q
81035,"('H', 'N')",N
81036,"('B', 'D')",D
81037,"('A', 'O')",O
81038,"('G', 'H', 'M')",H
81039,"('C', 'E', 'I', 'P')",E
81040,"('D', 'G', 'J', 'Q')",D
81041,"('K', 'M')",M
81042,"('C', 'D', 'F', 'L')",D
81043,"('C', 'F', 'J', 'L')",F
81044,"('I', 'L', 'O', 'P')",O
81045,"('H', 'J', 'K', 'P')",J
81046,"('F', 'G', 'L')",F
81047,"('A', 'G', 'H')",A
81048,"('A', 'C', 'D', 'P')",A
81049,"('A', 'J')",A
81050,"('A', 'J', 'M', 'O')",M
81051,"('B', 'G', 'K', 'L')",G
81052,"('C', 'I', 'O')",O
81053,"('D', 'E', 'N', 'Q')",E
81054,"('I', 'M')",M
81055,"('A', 'C', 'J', 'P')",C
81056,"('D', 'J', 'L', 'O')",L
81057,"('B', 'L')",L
81058,"('F', 'J')",J
81059,"('C', 'K', 'M', 'P')",M
81060,"('K', 'M')",M
81061,"('F', 'K', 'P')",F
81062,"('D', 'M', 'N', 'P')",N
81063,"('C', 'G')",G
81064,"('K', 'L', 'O')",K
81065,"('F', 'G')",F
81066,"('M', 'O')",M
81067,"('B', 'G', 'L')",G
81068,"('J', 'P')",J
81069,"('B', 'H')",B
81070,"('G', 'O')",G
81071,"('B', 'D', 'M')",M
81072,"('A', 'E', 'G', 'H')",A
81073,"('M', 'N')",N
81074,"('P', 'Q')",P
81075,"('E', 'J', 'L')",E
81076,"('B', 'I')",B
81077,"('H', 'I', 'N', 'Q')",N
81078,"('A', 'J', 'P', 'Q')",A
81079,"('B', 'P')",B
81080,"('C', 'L', 'N', 'O')",N
81081,"('A', 'C', 'F', 'M')",F
81082,"('B', 'K', 'O')",K
81083,"('A', 'M')",A
81084,"('A', 'O')",A
81085,"('B', 'M', 'O')",B
81086,"('C', 'H', 'K', 'P')",H
81087,"('I', 'L', 'O', 'P')",I
81088,"('I', 'M', 'Q')",M
81089,"('F', 'K', 'L')",L
81090,"('O', 'P')",P
