,choice_set,choice
87703,"('A', 'B', 'C', 'D', 'E')",C
87704,"('A', 'B', 'C', 'E')",A
87705,"('A', 'B', 'C', 'D', 'E')",E
87706,"('A', 'C', 'D', 'E')",A
87707,"('A', 'B', 'C', 'D', 'E')",D
87708,"('A', 'B', 'C', 'D', 'E')",B
87709,"('B', 'C', 'E')",C
87710,"('A', 'B')",B
87711,"('A', 'B', 'C', 'D')",C
87712,"('A', 'C', 'E')",E
87713,"('C', 'D', 'E')",C
87714,"('A', 'B', 'C', 'D', 'E')",C
87715,"('A', 'B', 'C', 'D', 'E')",E
87716,"('A', 'C', 'D', 'E')",E
87717,"('A', 'B', 'D')",D
87718,"('A', 'D', 'E')",A
87719,"('B', 'C', 'E')",E
87720,"('A', 'B', 'C', 'D', 'E')",C
87721,"('A', 'B', 'C', 'D', 'E')",E
87722,"('A', 'B', 'C', 'D', 'E')",E
87723,"('A', 'B', 'C', 'D', 'E')",E
87724,"('D', 'E')",D
87725,"('C', 'E')",E
87726,"('A', 'B', 'C', 'D', 'E')",D
87727,"('A', 'C', 'D')",D
87728,"('A', 'B', 'C', 'D', 'E')",E
87729,"('A', 'B', 'D', 'E')",E
87730,"('A', 'B', 'C', 'E')",A
87731,"('A', 'B', 'C', 'D', 'E')",A
87732,"('B', 'C', 'D', 'E')",E
87733,"('A', 'B', 'C', 'D', 'E')",D
87734,"('A', 'D', 'E')",A
87735,"('A', 'B', 'C', 'E')",E
87736,"('C', 'E')",E
87737,"('A', 'D', 'E')",E
87738,"('A', 'B', 'C')",B
87739,"('A', 'B', 'C', 'D', 'E')",E
87740,"('A', 'B', 'C')",C
87741,"('A', 'B', 'C', 'D', 'E')",D
87742,"('A', 'B')",A
87743,"('B', 'C', 'D')",D
87744,"('A', 'C', 'D', 'E')",A
87745,"('B', 'D')",D
87746,"('A', 'B', 'C')",C
87747,"('A', 'C', 'E')",E
87748,"('C', 'D')",D
87749,"('A', 'B', 'C', 'D', 'E')",E
87750,"('B', 'D', 'E')",B
87751,"('A', 'B', 'C', 'D', 'E')",D
87752,"('A', 'E')",E
87753,"('B', 'C', 'E')",C
87754,"('B', 'C', 'D', 'E')",B
87755,"('A', 'B', 'D')",D
87756,"('A', 'B')",A
87757,"('A', 'B', 'C', 'E')",B
87758,"('A', 'B', 'C', 'D', 'E')",C
87759,"('B', 'C', 'D', 'E')",C
87760,"('A', 'B', 'C', 'D', 'E')",C
87761,"('B', 'C')",C
87762,"('C', 'D', 'E')",E
87763,"('A', 'C', 'D', 'E')",C
87764,"('A', 'C', 'E')",C
87765,"('A', 'C', 'D', 'E')",C
87766,"('A', 'C', 'D', 'E')",C
87767,"('A', 'B', 'D', 'E')",E
87768,"('A', 'B', 'E')",A
87769,"('D', 'E')",D
87770,"('A', 'B', 'C', 'D', 'E')",C
87771,"('C', 'D')",C
87772,"('A', 'B', 'C', 'D', 'E')",A
87773,"('A', 'B')",B
87774,"('B', 'D')",D
87775,"('C', 'E')",E
87776,"('A', 'B', 'C', 'D', 'E')",B
87777,"('B', 'C', 'D', 'E')",D
87778,"('A', 'B', 'C', 'D', 'E')",B
87779,"('A', 'C', 'D')",D
87780,"('A', 'B', 'D', 'E')",B
87781,"('A', 'B', 'C', 'D')",D
87782,"('A', 'C', 'D')",D
87783,"('A', 'B', 'D')",D
87784,"('A', 'B', 'D')",D
87785,"('A', 'B', 'C', 'D', 'E')",C
87786,"('B', 'C')",C
87787,"('A', 'B', 'C', 'D', 'E')",C
87788,"('A', 'B', 'C', 'D', 'E')",D
87789,"('A', 'B', 'C', 'D', 'E')",A
87790,"('A', 'B', 'C', 'D', 'E')",D
87791,"('B', 'C', 'D', 'E')",E
87792,"('A', 'E')",E
87793,"('A', 'B', 'D')",B
87794,"('A', 'B', 'C', 'D', 'E')",E
87795,"('A', 'C')",A
87796,"('A', 'B', 'C', 'D', 'E')",A
87797,"('A', 'B', 'C', 'D')",D
87798,"('A', 'B', 'C', 'D')",D
87799,"('A', 'B', 'C', 'D')",D
87800,"('A', 'B', 'C', 'D', 'E')",E
87801,"('A', 'D')",D
87802,"('A', 'B', 'E')",B
87803,"('A', 'B', 'C', 'E')",E
87804,"('B', 'C')",C
87805,"('A', 'B', 'C', 'D')",D
87806,"('A', 'C', 'D')",D
87807,"('A', 'B')",B
87808,"('B', 'D', 'E')",E
87809,"('B', 'C', 'D', 'E')",E
87810,"('A', 'B', 'C', 'D', 'E')",B
87811,"('B', 'D')",B
87812,"('A', 'B', 'C', 'D', 'E')",B
87813,"('B', 'C')",C
87814,"('C', 'E')",E
87815,"('A', 'B', 'C', 'D', 'E')",D
87816,"('A', 'E')",E
87817,"('B', 'C', 'D', 'E')",B
87818,"('A', 'B', 'D', 'E')",E
87819,"('D', 'E')",E
87820,"('A', 'D', 'E')",D
87821,"('C', 'E')",E
87822,"('A', 'C', 'E')",E
87823,"('A', 'D', 'E')",A
87824,"('A', 'B', 'D', 'E')",E
87825,"('A', 'B', 'D', 'E')",B
87826,"('B', 'C')",C
87827,"('C', 'E')",C
87828,"('A', 'C', 'D', 'E')",D
87829,"('B', 'D')",B
87830,"('B', 'D', 'E')",E
87831,"('B', 'D')",D
87832,"('A', 'B', 'C', 'D', 'E')",E
87833,"('B', 'D')",D
87834,"('D', 'E')",E
87835,"('C', 'D')",D
87836,"('A', 'C', 'D', 'E')",E
87837,"('A', 'B', 'C', 'D', 'E')",E
87838,"('C', 'D')",D
87839,"('D', 'E')",D
87840,"('A', 'B', 'C', 'D', 'E')",E
87841,"('A', 'B', 'D', 'E')",D
87842,"('A', 'B', 'C', 'D', 'E')",B
87843,"('A', 'B', 'C', 'D', 'E')",B
87844,"('C', 'D')",D
87845,"('C', 'D')",D
87846,"('B', 'D')",B
87847,"('A', 'B', 'C')",C
87848,"('A', 'D')",D
87849,"('A', 'B', 'C', 'D', 'E')",D
87850,"('A', 'B', 'C', 'D', 'E')",E
87851,"('A', 'B', 'C', 'D', 'E')",D
87852,"('B', 'D', 'E')",B
87853,"('A', 'B', 'C', 'D', 'E')",E
87854,"('A', 'B', 'C', 'D', 'E')",E
87855,"('A', 'B', 'C', 'D', 'E')",C
87856,"('B', 'C', 'D')",D
87857,"('A', 'B', 'C', 'D')",D
87858,"('A', 'B', 'D')",D
87859,"('A', 'B', 'C', 'D', 'E')",E
87860,"('A', 'B', 'C', 'D', 'E')",E
87861,"('B', 'D')",D
87862,"('C', 'D', 'E')",C
87863,"('A', 'B', 'D', 'E')",A
87864,"('B', 'D')",D
87865,"('A', 'B', 'C', 'D', 'E')",C
87866,"('C', 'D', 'E')",E
87867,"('B', 'D', 'E')",E
87868,"('B', 'C', 'D')",D
87869,"('B', 'C')",C
87870,"('A', 'B', 'C', 'D', 'E')",E
87871,"('A', 'B', 'C', 'D')",A
87872,"('A', 'B', 'C', 'E')",A
87873,"('A', 'D', 'E')",E
87874,"('A', 'B', 'C', 'D', 'E')",C
87875,"('A', 'D', 'E')",E
87876,"('B', 'C', 'D', 'E')",C
87877,"('B', 'C', 'D', 'E')",E
87878,"('A', 'B', 'C')",B
87879,"('A', 'C', 'D', 'E')",D
87880,"('A', 'B', 'C', 'D', 'E')",B
87881,"('A', 'B', 'C', 'D', 'E')",D
87882,"('A', 'B', 'C', 'D', 'E')",E
87883,"('C', 'D')",D
87884,"('A', 'B', 'C', 'D', 'E')",E
87885,"('B', 'E')",E
87886,"('C', 'D', 'E')",C
87887,"('B', 'D')",B
87888,"('A', 'B', 'C', 'D')",D
87889,"('A', 'B')",A
87890,"('A', 'B', 'C', 'D', 'E')",D
87891,"('B', 'C', 'D', 'E')",C
87892,"('A', 'B', 'D', 'E')",E
87893,"('A', 'C', 'D', 'E')",E
87894,"('B', 'E')",B
87895,"('A', 'B', 'C', 'D', 'E')",B
87896,"('A', 'B', 'C')",B
87897,"('A', 'B')",A
87898,"('A', 'B', 'C', 'D')",D
87899,"('A', 'B', 'D')",D
87900,"('C', 'D', 'E')",D
87901,"('B', 'D', 'E')",E
87902,"('A', 'B', 'C', 'E')",E
87903,"('A', 'B', 'C', 'D', 'E')",C
87904,"('A', 'B', 'C', 'D', 'E')",A
87905,"('A', 'B', 'C', 'D')",D
87906,"('A', 'B', 'C', 'D', 'E')",D
87907,"('A', 'B', 'C', 'D', 'E')",C
87908,"('A', 'C', 'D', 'E')",E
87909,"('A', 'C')",A
87910,"('A', 'B', 'C', 'E')",E
87911,"('A', 'B', 'D', 'E')",E
87912,"('A', 'B', 'C', 'D', 'E')",D
87913,"('A', 'C', 'D', 'E')",C
87914,"('A', 'B', 'C', 'D')",D
87915,"('A', 'B', 'C', 'D')",C
87916,"('A', 'B', 'C', 'D', 'E')",B
87917,"('C', 'D', 'E')",D
87918,"('B', 'D')",B
87919,"('B', 'D')",D
87920,"('A', 'B', 'D', 'E')",A
87921,"('A', 'B', 'D', 'E')",E
87922,"('A', 'B', 'C', 'D', 'E')",B
87923,"('A', 'B', 'C', 'E')",E
87924,"('C', 'D', 'E')",E
87925,"('B', 'C', 'D', 'E')",C
87926,"('B', 'C', 'D', 'E')",D
87927,"('A', 'B')",B
87928,"('B', 'C')",C
87929,"('A', 'B', 'C', 'E')",B
87930,"('B', 'C', 'D', 'E')",C
87931,"('A', 'D')",D
87932,"('A', 'B', 'C', 'D', 'E')",E
87933,"('A', 'B', 'C', 'D', 'E')",E
87934,"('A', 'B', 'C', 'E')",E
87935,"('A', 'B', 'D')",B
87936,"('A', 'B', 'C')",C
87937,"('A', 'B', 'C', 'D', 'E')",C
87938,"('A', 'B', 'C', 'D', 'E')",A
87939,"('A', 'C')",C
87940,"('A', 'D', 'E')",A
87941,"('A', 'B', 'C', 'E')",E
87942,"('A', 'B', 'C', 'D', 'E')",B
87943,"('A', 'B', 'C', 'D', 'E')",C
87944,"('A', 'B', 'C', 'D', 'E')",C
87945,"('A', 'B', 'C', 'D', 'E')",E
87946,"('A', 'B', 'C', 'E')",C
87947,"('A', 'B', 'C', 'D', 'E')",D
87948,"('A', 'B', 'C', 'E')",C
87949,"('B', 'E')",B
87950,"('A', 'E')",A
87951,"('C', 'E')",C
87952,"('B', 'C', 'D', 'E')",E
87953,"('A', 'B', 'C', 'D')",D
87954,"('B', 'D')",D
87955,"('A', 'C', 'D', 'E')",E
87956,"('A', 'B', 'C', 'D', 'E')",C
87957,"('A', 'B', 'C', 'D', 'E')",D
87958,"('A', 'B', 'C', 'D')",B
87959,"('B', 'C', 'E')",E
87960,"('B', 'C', 'E')",B
87961,"('A', 'B', 'C', 'E')",E
87962,"('A', 'C', 'D', 'E')",A
87963,"('A', 'C', 'E')",C
87964,"('C', 'E')",C
87965,"('A', 'B', 'C')",C
87966,"('B', 'C', 'D')",D
87967,"('A', 'B', 'C', 'D', 'E')",C
87968,"('A', 'B', 'C', 'E')",E
87969,"('A', 'B', 'C', 'D', 'E')",C
87970,"('A', 'B', 'C', 'D', 'E')",C
87971,"('A', 'B', 'C', 'D', 'E')",E
87972,"('D', 'E')",D
87973,"('A', 'B', 'C', 'D', 'E')",A
87974,"('A', 'C', 'D', 'E')",E
87975,"('A', 'B')",A
87976,"('A', 'C', 'D', 'E')",C
87977,"('A', 'B', 'C', 'D', 'E')",D
87978,"('B', 'C', 'E')",E
87979,"('D', 'E')",E
87980,"('A', 'B', 'C', 'D', 'E')",E
87981,"('A', 'B', 'C', 'D')",C
87982,"('B', 'C', 'D', 'E')",C
87983,"('A', 'B', 'D', 'E')",E
87984,"('A', 'B', 'C', 'D', 'E')",E
87985,"('A', 'B', 'D', 'E')",E
87986,"('A', 'B', 'C', 'D', 'E')",D
87987,"('B', 'D', 'E')",E
87988,"('A', 'E')",A
87989,"('B', 'C')",C
87990,"('A', 'B', 'C', 'D', 'E')",A
87991,"('A', 'C', 'E')",E
87992,"('C', 'E')",C
87993,"('A', 'B', 'C', 'D', 'E')",E
87994,"('B', 'E')",E
87995,"('B', 'E')",E
87996,"('A', 'C', 'E')",E
87997,"('A', 'E')",A
87998,"('A', 'B', 'C', 'D', 'E')",E
87999,"('B', 'C', 'E')",C
88000,"('A', 'B', 'D', 'E')",E
88001,"('A', 'B')",B
88002,"('A', 'B', 'C', 'D', 'E')",C
88003,"('A', 'B', 'C', 'E')",E
88004,"('A', 'B', 'C', 'D')",C
88005,"('A', 'B', 'C', 'D', 'E')",B
88006,"('A', 'D')",A
88007,"('A', 'B', 'C', 'D')",D
88008,"('A', 'B', 'C', 'D', 'E')",E
88009,"('A', 'C', 'E')",E
88010,"('A', 'B', 'C', 'D')",D
88011,"('A', 'B', 'C', 'D', 'E')",D
88012,"('C', 'D', 'E')",D
88013,"('A', 'B', 'E')",E
88014,"('A', 'B', 'C')",B
88015,"('B', 'C', 'D', 'E')",E
88016,"('B', 'C')",C
88017,"('A', 'B', 'C', 'D', 'E')",B
88018,"('A', 'B', 'C', 'D', 'E')",B
88019,"('B', 'D')",B
88020,"('B', 'C', 'D', 'E')",B
88021,"('A', 'B')",A
88022,"('A', 'C', 'E')",C
88023,"('B', 'C', 'D', 'E')",B
88024,"('B', 'E')",E
88025,"('A', 'C', 'D', 'E')",C
88026,"('B', 'D', 'E')",B
88027,"('A', 'B', 'C', 'E')",E
88028,"('A', 'B', 'C', 'D', 'E')",C
88029,"('A', 'B', 'C', 'D', 'E')",E
88030,"('A', 'B', 'C', 'E')",E
88031,"('A', 'B', 'C', 'D', 'E')",E
88032,"('A', 'B', 'D')",D
88033,"('C', 'D')",C
88034,"('A', 'C', 'D', 'E')",A
88035,"('A', 'B', 'C', 'E')",E
88036,"('C', 'E')",E
88037,"('A', 'B', 'E')",E
88038,"('A', 'B', 'C', 'E')",E
88039,"('A', 'D')",A
88040,"('A', 'B', 'E')",A
88041,"('A', 'D')",A
88042,"('A', 'B', 'D', 'E')",A
88043,"('B', 'C', 'D')",D
88044,"('A', 'B', 'C', 'E')",E
88045,"('D', 'E')",D
88046,"('A', 'B', 'C', 'D')",A
88047,"('C', 'D')",D
88048,"('A', 'B', 'C', 'E')",B
88049,"('A', 'D')",D
88050,"('A', 'C', 'D', 'E')",D
88051,"('A', 'B', 'C', 'D', 'E')",E
88052,"('A', 'B', 'D', 'E')",E
88053,"('A', 'B', 'C', 'D', 'E')",E
88054,"('A', 'B', 'E')",A
88055,"('A', 'B', 'D', 'E')",B
88056,"('A', 'C', 'D')",D
88057,"('A', 'B', 'C', 'D', 'E')",D
88058,"('A', 'B', 'C', 'D', 'E')",C
88059,"('D', 'E')",E
88060,"('A', 'B', 'C', 'D')",D
88061,"('A', 'B', 'C', 'D', 'E')",B
88062,"('A', 'B', 'C', 'D', 'E')",C
88063,"('A', 'B', 'C', 'D', 'E')",C
88064,"('A', 'C', 'D')",D
88065,"('B', 'C', 'D', 'E')",C
88066,"('A', 'B', 'C', 'D', 'E')",D
88067,"('A', 'B', 'D', 'E')",D
88068,"('A', 'D')",A
88069,"('B', 'C')",C
88070,"('A', 'B', 'D')",B
88071,"('A', 'B', 'C', 'D')",D
88072,"('A', 'C', 'D', 'E')",D
88073,"('B', 'E')",E
88074,"('A', 'C', 'D', 'E')",E
88075,"('A', 'B', 'C', 'D', 'E')",B
88076,"('A', 'D', 'E')",D
88077,"('B', 'C', 'D', 'E')",B
88078,"('B', 'C', 'D', 'E')",E
88079,"('A', 'B', 'C', 'D', 'E')",A
88080,"('B', 'D')",B
88081,"('A', 'B', 'C', 'D', 'E')",E
88082,"('B', 'C')",C
88083,"('A', 'B', 'C', 'D', 'E')",C
88084,"('C', 'D')",D
88085,"('A', 'B', 'C', 'D', 'E')",B
88086,"('B', 'C')",C
88087,"('A', 'B', 'D')",D
88088,"('A', 'D')",D
88089,"('B', 'D', 'E')",E
88090,"('A', 'C', 'D')",D
88091,"('A', 'B', 'C', 'D', 'E')",E
88092,"('B', 'C', 'D', 'E')",E
88093,"('A', 'B', 'C', 'D', 'E')",C
88094,"('B', 'C', 'D')",D
88095,"('B', 'D', 'E')",B
88096,"('C', 'E')",C
88097,"('B', 'C', 'D')",C
88098,"('B', 'C', 'E')",B
88099,"('C', 'D')",C
88100,"('A', 'B', 'C', 'E')",E
88101,"('A', 'B', 'C', 'D', 'E')",C
88102,"('B', 'E')",E
88103,"('C', 'D', 'E')",E
88104,"('C', 'D')",C
88105,"('C', 'D')",D
88106,"('A', 'B', 'C', 'E')",E
88107,"('D', 'E')",E
88108,"('A', 'B', 'C', 'D', 'E')",A
88109,"('A', 'B', 'C', 'D', 'E')",B
88110,"('A', 'B', 'C', 'D', 'E')",D
88111,"('A', 'B', 'C', 'E')",B
88112,"('A', 'B', 'C', 'D')",C
88113,"('B', 'C', 'D', 'E')",C
88114,"('A', 'D')",D
88115,"('A', 'B', 'C', 'D')",D
88116,"('A', 'C', 'D', 'E')",D
88117,"('A', 'B', 'C', 'E')",A
88118,"('A', 'C', 'D')",C
88119,"('A', 'C')",C
88120,"('A', 'D', 'E')",D
88121,"('A', 'C', 'D', 'E')",A
88122,"('A', 'B', 'C', 'D', 'E')",D
88123,"('A', 'C')",C
88124,"('A', 'C', 'E')",E
88125,"('A', 'B', 'D', 'E')",E
88126,"('A', 'B', 'C', 'D', 'E')",E
88127,"('A', 'B', 'D')",B
88128,"('B', 'C', 'D')",D
88129,"('A', 'B', 'C', 'D')",B
88130,"('A', 'B', 'E')",A
88131,"('B', 'C', 'D', 'E')",C
88132,"('A', 'D')",D
88133,"('B', 'E')",E
88134,"('A', 'B', 'D', 'E')",B
88135,"('A', 'B', 'C')",B
88136,"('A', 'D', 'E')",A
88137,"('A', 'B', 'C', 'D', 'E')",D
88138,"('B', 'C', 'D')",D
88139,"('A', 'C', 'D')",D
88140,"('B', 'C', 'E')",E
88141,"('C', 'E')",E
88142,"('A', 'B', 'D', 'E')",A
88143,"('A', 'C', 'D', 'E')",E
88144,"('A', 'B', 'C')",C
88145,"('A', 'B', 'E')",E
88146,"('B', 'D', 'E')",E
88147,"('A', 'C', 'D', 'E')",C
88148,"('A', 'C', 'D', 'E')",A
88149,"('C', 'E')",E
88150,"('A', 'C')",C
88151,"('B', 'C', 'D')",D
88152,"('A', 'B', 'C', 'D', 'E')",E
88153,"('B', 'C', 'D', 'E')",E
88154,"('A', 'B', 'C', 'E')",E
88155,"('A', 'B', 'D', 'E')",D
88156,"('A', 'C', 'D')",D
88157,"('B', 'C', 'D', 'E')",C
88158,"('A', 'B', 'C', 'D', 'E')",A
88159,"('B', 'E')",E
88160,"('A', 'B', 'C')",A
88161,"('B', 'C')",C
88162,"('A', 'C', 'D', 'E')",C
88163,"('A', 'B')",B
88164,"('A', 'B', 'C')",C
88165,"('A', 'B', 'C', 'D', 'E')",D
88166,"('A', 'B')",B
88167,"('A', 'B', 'C', 'D', 'E')",D
88168,"('A', 'B', 'C', 'E')",E
88169,"('A', 'B', 'C', 'D', 'E')",E
88170,"('C', 'E')",E
88171,"('A', 'B', 'C', 'D')",D
88172,"('B', 'C', 'E')",E
88173,"('A', 'C', 'D')",D
88174,"('A', 'D', 'E')",E
88175,"('A', 'C')",C
88176,"('A', 'B', 'C', 'D', 'E')",A
88177,"('A', 'C', 'E')",E
88178,"('A', 'B', 'C', 'D', 'E')",A
88179,"('A', 'B', 'E')",E
88180,"('B', 'C', 'E')",E
88181,"('A', 'B', 'D', 'E')",E
88182,"('B', 'D', 'E')",E
88183,"('A', 'B', 'C', 'D', 'E')",B
88184,"('A', 'C', 'D', 'E')",E
88185,"('A', 'B', 'C', 'E')",E
88186,"('D', 'E')",E
88187,"('A', 'B', 'D', 'E')",E
88188,"('A', 'B', 'C')",A
88189,"('A', 'B', 'C', 'D', 'E')",C
88190,"('A', 'B', 'C', 'D', 'E')",E
88191,"('B', 'C', 'D')",B
88192,"('A', 'B', 'C', 'D', 'E')",E
88193,"('A', 'B', 'C', 'D')",D
88194,"('B', 'C')",C
88195,"('C', 'D')",D
88196,"('A', 'C', 'D', 'E')",E
88197,"('B', 'C')",B
88198,"('C', 'D')",D
88199,"('A', 'B', 'C', 'D', 'E')",D
88200,"('A', 'B', 'E')",E
88201,"('A', 'B', 'C', 'D', 'E')",D
88202,"('A', 'B', 'C', 'D')",D
88203,"('D', 'E')",E
88204,"('B', 'D')",D
88205,"('A', 'B', 'C', 'D', 'E')",E
88206,"('A', 'B', 'C', 'D', 'E')",E
88207,"('A', 'E')",E
88208,"('A', 'B', 'C', 'D', 'E')",D
88209,"('A', 'B', 'D', 'E')",D
88210,"('B', 'D')",B
88211,"('A', 'B', 'C', 'D', 'E')",E
88212,"('B', 'C', 'D', 'E')",E
88213,"('A', 'B')",A
88214,"('A', 'C', 'D', 'E')",E
88215,"('A', 'C', 'D')",D
88216,"('B', 'C', 'E')",E
88217,"('A', 'B', 'C', 'D', 'E')",D
88218,"('B', 'C', 'E')",E
88219,"('A', 'B', 'E')",A
88220,"('A', 'B', 'C', 'E')",B
88221,"('B', 'D', 'E')",E
88222,"('A', 'B', 'D')",D
88223,"('B', 'E')",E
88224,"('A', 'B', 'E')",B
88225,"('A', 'C', 'D', 'E')",C
88226,"('D', 'E')",E
88227,"('A', 'C', 'D')",D
88228,"('A', 'C', 'D', 'E')",E
88229,"('D', 'E')",D
88230,"('A', 'B', 'C', 'D', 'E')",C
88231,"('C', 'D')",C
88232,"('A', 'B', 'C', 'D', 'E')",E
88233,"('A', 'B', 'C')",B
88234,"('A', 'D')",D
88235,"('B', 'C', 'E')",C
88236,"('A', 'B', 'C', 'D', 'E')",B
88237,"('A', 'B', 'C', 'D', 'E')",E
88238,"('A', 'B', 'C', 'D', 'E')",C
88239,"('A', 'B', 'C', 'D', 'E')",D
88240,"('A', 'C', 'D', 'E')",A
88241,"('C', 'E')",E
88242,"('A', 'B', 'C', 'D', 'E')",B
88243,"('A', 'B', 'E')",A
88244,"('A', 'D')",D
88245,"('A', 'B')",B
88246,"('A', 'B', 'C', 'D', 'E')",D
88247,"('A', 'E')",A
88248,"('A', 'E')",E
88249,"('A', 'E')",A
88250,"('A', 'B', 'C', 'D', 'E')",E
88251,"('A', 'B', 'C', 'D', 'E')",E
88252,"('A', 'C', 'D', 'E')",D
88253,"('B', 'C', 'E')",C
88254,"('C', 'D', 'E')",C
88255,"('A', 'C', 'D', 'E')",C
88256,"('A', 'B', 'C')",C
88257,"('A', 'C', 'D', 'E')",C
88258,"('A', 'B', 'C', 'D', 'E')",E
88259,"('A', 'D', 'E')",E
88260,"('A', 'D')",A
88261,"('A', 'B', 'C', 'D', 'E')",C
88262,"('B', 'C')",C
88263,"('A', 'B')",B
88264,"('B', 'D', 'E')",E
88265,"('A', 'B', 'D')",D
88266,"('A', 'B', 'E')",A
88267,"('A', 'B', 'C', 'D', 'E')",D
88268,"('C', 'D')",D
88269,"('A', 'E')",E
88270,"('A', 'B', 'C', 'D', 'E')",E
88271,"('C', 'D')",D
88272,"('B', 'C', 'D')",C
88273,"('A', 'C')",A
88274,"('A', 'C', 'D', 'E')",C
88275,"('A', 'B', 'C', 'D', 'E')",B
88276,"('A', 'B', 'C', 'D', 'E')",D
88277,"('C', 'D', 'E')",C
88278,"('A', 'B', 'C', 'D', 'E')",D
88279,"('A', 'B', 'C', 'E')",A
88280,"('A', 'B', 'C', 'D')",D
88281,"('A', 'C', 'D', 'E')",C
88282,"('A', 'C', 'E')",E
88283,"('A', 'B', 'C', 'D', 'E')",D
88284,"('A', 'B', 'C', 'D', 'E')",D
88285,"('A', 'B', 'C', 'D', 'E')",C
88286,"('A', 'B', 'C', 'D', 'E')",E
88287,"('A', 'B', 'E')",B
88288,"('A', 'B', 'C', 'D')",D
88289,"('A', 'B', 'D', 'E')",B
88290,"('A', 'D')",D
88291,"('B', 'C', 'D')",D
88292,"('B', 'E')",E
88293,"('A', 'B', 'C', 'D', 'E')",E
88294,"('A', 'B', 'D', 'E')",D
88295,"('A', 'B', 'C', 'D', 'E')",B
88296,"('B', 'C', 'D', 'E')",C
88297,"('A', 'B', 'C', 'D', 'E')",D
88298,"('A', 'B', 'D', 'E')",E
88299,"('A', 'C', 'E')",E
88300,"('A', 'B', 'C', 'E')",E
88301,"('A', 'B', 'C', 'D', 'E')",B
88302,"('C', 'D')",C
88303,"('A', 'B', 'C', 'D', 'E')",E
88304,"('C', 'E')",E
88305,"('B', 'C', 'D', 'E')",E
88306,"('B', 'C', 'D', 'E')",C
88307,"('A', 'B', 'D', 'E')",E
88308,"('A', 'B', 'C', 'D', 'E')",C
88309,"('A', 'B', 'D')",A
88310,"('A', 'B', 'C', 'D')",D
88311,"('A', 'C', 'E')",E
88312,"('B', 'C', 'D', 'E')",B
88313,"('B', 'E')",B
88314,"('A', 'B', 'D')",D
88315,"('B', 'E')",E
88316,"('A', 'B', 'C', 'D', 'E')",C
88317,"('A', 'B', 'C', 'D', 'E')",E
88318,"('B', 'C', 'D', 'E')",C
88319,"('B', 'C', 'E')",E
88320,"('A', 'B', 'C', 'D', 'E')",C
88321,"('A', 'B', 'C', 'D', 'E')",C
88322,"('A', 'B', 'C', 'E')",E
88323,"('A', 'B', 'D', 'E')",A
88324,"('A', 'C', 'D', 'E')",D
88325,"('A', 'D', 'E')",A
88326,"('A', 'B', 'C', 'D', 'E')",B
88327,"('A', 'B', 'C', 'D', 'E')",A
88328,"('A', 'B', 'C', 'D', 'E')",E
88329,"('A', 'B', 'C', 'D')",B
88330,"('A', 'E')",A
88331,"('B', 'D', 'E')",D
88332,"('B', 'C', 'D', 'E')",B
88333,"('A', 'E')",E
88334,"('B', 'D', 'E')",E
88335,"('B', 'C')",B
88336,"('A', 'C')",C
88337,"('A', 'B', 'D', 'E')",E
88338,"('B', 'C', 'D')",B
88339,"('B', 'C', 'E')",C
88340,"('B', 'C', 'D')",C
88341,"('C', 'E')",C
88342,"('A', 'D', 'E')",E
88343,"('B', 'C', 'D', 'E')",E
88344,"('A', 'D')",A
88345,"('A', 'B', 'C', 'E')",E
88346,"('B', 'C')",B
88347,"('A', 'B', 'C', 'D', 'E')",B
88348,"('A', 'B', 'C', 'D', 'E')",E
88349,"('A', 'B', 'C', 'E')",E
88350,"('A', 'E')",A
88351,"('C', 'E')",E
88352,"('B', 'D')",B
88353,"('B', 'D', 'E')",E
88354,"('B', 'D')",B
88355,"('A', 'B', 'C', 'D')",D
88356,"('A', 'B', 'D')",A
88357,"('A', 'B', 'C', 'D', 'E')",E
88358,"('B', 'C', 'D', 'E')",C
88359,"('A', 'B', 'C', 'D', 'E')",E
88360,"('C', 'D', 'E')",C
88361,"('A', 'E')",A
88362,"('A', 'B', 'C', 'D', 'E')",E
88363,"('A', 'B', 'C', 'D', 'E')",C
88364,"('C', 'E')",E
88365,"('C', 'D', 'E')",C
88366,"('A', 'B', 'C', 'D', 'E')",D
88367,"('A', 'B', 'C', 'D')",D
88368,"('A', 'B', 'C', 'D', 'E')",E
88369,"('A', 'B', 'C', 'D', 'E')",C
88370,"('A', 'D', 'E')",A
88371,"('A', 'B', 'C')",B
88372,"('C', 'D')",D
88373,"('A', 'C', 'D')",D
88374,"('A', 'B', 'C', 'D', 'E')",E
88375,"('A', 'D')",D
88376,"('A', 'B', 'C', 'D', 'E')",B
88377,"('B', 'C', 'D')",B
88378,"('B', 'E')",B
88379,"('A', 'B', 'C', 'E')",A
88380,"('B', 'D')",D
88381,"('C', 'D')",D
88382,"('A', 'B', 'D')",D
88383,"('B', 'C', 'D', 'E')",E
88384,"('B', 'D')",D
88385,"('B', 'C', 'E')",E
88386,"('B', 'C', 'D')",D
88387,"('A', 'B', 'C', 'D', 'E')",E
88388,"('B', 'D', 'E')",B
88389,"('A', 'B')",B
88390,"('C', 'D')",D
88391,"('A', 'B', 'C', 'D', 'E')",B
88392,"('A', 'B', 'C', 'D')",A
88393,"('C', 'D', 'E')",C
88394,"('A', 'C')",C
88395,"('A', 'C')",A
