,choice_set,choice
72622,"('1', '2', '3', '4')",1
72623,"('1', '2', '3', '4')",2
72624,"('3', '4')",4
72625,"('1', '2', '3', '4', '5')",1
72626,"('1', '2', '3', '4')",2
72627,"('1', '2', '3', '5')",3
72628,"('2', '3', '4', '5')",3
72629,"('2', '4')",4
72630,"('1', '3', '5')",3
72631,"('1', '2', '3', '4', '5')",4
72632,"('2', '3', '4', '5')",3
72633,"('1', '2', '3', '4', '5')",1
72634,"('1', '2', '5')",5
72635,"('2', '4', '5')",4
72636,"('1', '3', '4', '5')",1
72637,"('1', '2', '3', '5')",1
72638,"('2', '3', '4', '5')",3
72639,"('1', '2', '3', '4', '5')",3
72640,"('2', '4')",4
72641,"('2', '3')",3
72642,"('1', '4')",1
72643,"('2', '3')",3
72644,"('1', '4')",4
72645,"('1', '2', '3', '4', '5')",1
72646,"('1', '2', '3', '5')",5
72647,"('1', '2', '3', '4', '5')",2
72648,"('1', '2', '3', '4')",4
72649,"('1', '2', '3', '4', '5')",2
72650,"('1', '2', '3', '4', '5')",2
72651,"('2', '5')",5
72652,"('1', '2', '3', '4', '5')",1
72653,"('1', '4')",4
72654,"('1', '2', '3', '5')",3
72655,"('1', '2', '3', '4', '5')",1
72656,"('1', '2', '3', '4', '5')",5
72657,"('2', '3', '4', '5')",2
72658,"('1', '3', '4', '5')",1
72659,"('3', '4')",4
72660,"('1', '3', '4', '5')",1
72661,"('3', '4')",4
72662,"('1', '2', '3', '4', '5')",4
72663,"('1', '3', '4', '5')",1
72664,"('1', '2', '3', '4', '5')",1
72665,"('1', '2', '3', '4', '5')",4
72666,"('1', '2', '4')",4
72667,"('2', '3', '4', '5')",3
72668,"('1', '3', '4')",1
72669,"('3', '4')",4
72670,"('1', '2', '3', '4')",4
72671,"('1', '2', '4')",2
72672,"('1', '3', '5')",1
72673,"('2', '3', '4', '5')",2
72674,"('1', '2', '3', '4', '5')",4
72675,"('1', '2', '3', '5')",3
72676,"('1', '2', '3', '4')",1
72677,"('1', '2', '3')",1
72678,"('1', '3', '4', '5')",1
72679,"('1', '2', '3', '4', '5')",2
72680,"('1', '3')",1
72681,"('2', '5')",2
72682,"('1', '2', '3', '4', '5')",4
72683,"('1', '2')",2
72684,"('2', '4', '5')",2
72685,"('3', '4')",3
72686,"('1', '2', '3', '4', '5')",4
72687,"('1', '2', '3', '4', '5')",2
72688,"('1', '5')",5
72689,"('1', '5')",1
72690,"('1', '3')",3
72691,"('1', '2', '3', '4', '5')",1
72692,"('2', '4')",4
72693,"('1', '2', '3', '4')",3
72694,"('1', '3', '5')",5
72695,"('1', '2', '3', '4', '5')",1
72696,"('1', '3', '4', '5')",1
72697,"('1', '2', '3', '4')",1
72698,"('1', '3')",3
72699,"('1', '2', '3', '4', '5')",1
72700,"('1', '2', '3', '4', '5')",1
72701,"('1', '2', '3', '5')",5
72702,"('2', '3', '4', '5')",3
72703,"('1', '2', '5')",1
72704,"('1', '2')",2
72705,"('1', '3', '4', '5')",1
72706,"('1', '2', '3')",1
72707,"('1', '2', '3', '4', '5')",5
72708,"('1', '2', '4', '5')",5
72709,"('1', '2', '5')",5
72710,"('1', '3', '4', '5')",1
72711,"('1', '2')",1
72712,"('1', '2', '3', '4', '5')",2
72713,"('1', '2', '3', '4', '5')",2
72714,"('1', '4', '5')",4
72715,"('3', '4', '5')",3
72716,"('1', '3', '4', '5')",3
72717,"('1', '5')",1
72718,"('1', '2', '3', '4', '5')",4
72719,"('2', '3', '4')",2
72720,"('1', '2', '3', '4', '5')",1
72721,"('1', '2', '3', '4', '5')",4
72722,"('1', '2', '3', '4', '5')",3
72723,"('3', '5')",3
72724,"('1', '2', '3', '4')",1
72725,"('1', '2', '5')",2
72726,"('2', '3', '4', '5')",5
72727,"('2', '4', '5')",2
72728,"('1', '2', '3', '4', '5')",1
72729,"('2', '3', '4', '5')",2
72730,"('2', '3', '4', '5')",2
72731,"('3', '4')",3
72732,"('1', '2', '3', '4', '5')",4
72733,"('1', '2', '3', '4', '5')",2
72734,"('1', '2', '3', '4', '5')",2
72735,"('1', '2', '5')",2
72736,"('1', '5')",5
72737,"('1', '2', '3', '4', '5')",4
72738,"('1', '2', '3', '4', '5')",1
72739,"('1', '2', '5')",5
72740,"('1', '2', '3', '4', '5')",1
72741,"('1', '2', '3', '4', '5')",2
72742,"('1', '2', '5')",5
72743,"('2', '3', '5')",5
72744,"('1', '3', '5')",3
72745,"('1', '3', '4', '5')",3
72746,"('1', '2', '3', '4', '5')",2
72747,"('1', '2', '3', '4', '5')",1
72748,"('1', '2', '3', '4', '5')",2
72749,"('2', '5')",5
72750,"('2', '3', '4', '5')",5
72751,"('3', '4')",4
72752,"('4', '5')",4
72753,"('1', '2', '4', '5')",5
72754,"('1', '2', '3')",1
72755,"('1', '2', '3', '4', '5')",3
72756,"('1', '2', '3', '4')",4
72757,"('1', '2', '3', '4', '5')",3
72758,"('1', '4')",1
72759,"('4', '5')",5
72760,"('2', '4')",4
72761,"('2', '3')",3
72762,"('1', '4', '5')",4
72763,"('1', '2', '3', '4')",1
72764,"('1', '2', '3', '4', '5')",1
72765,"('2', '3', '4', '5')",3
72766,"('1', '2', '3', '4', '5')",4
72767,"('1', '5')",5
72768,"('1', '5')",5
72769,"('3', '4')",3
72770,"('1', '2', '3', '4', '5')",2
72771,"('2', '3', '4', '5')",4
72772,"('2', '3')",3
72773,"('1', '2', '3', '4', '5')",4
72774,"('3', '5')",5
72775,"('1', '2', '5')",5
72776,"('1', '2', '3', '4', '5')",4
72777,"('2', '3', '4', '5')",4
72778,"('1', '2', '3', '4', '5')",1
72779,"('1', '2', '3', '4', '5')",1
72780,"('1', '2', '3', '4', '5')",2
72781,"('1', '2', '3', '4', '5')",2
72782,"('2', '3', '4', '5')",3
72783,"('1', '2')",2
72784,"('2', '5')",2
72785,"('1', '2', '3', '5')",2
72786,"('1', '2', '4', '5')",4
72787,"('1', '5')",1
72788,"('2', '3')",3
72789,"('2', '3', '4', '5')",4
72790,"('1', '2', '4', '5')",1
72791,"('1', '2', '5')",1
72792,"('1', '3')",3
72793,"('1', '2', '5')",5
72794,"('1', '3')",1
72795,"('2', '3', '4', '5')",3
72796,"('3', '4')",4
72797,"('2', '4', '5')",2
72798,"('1', '2', '4')",4
72799,"('2', '3', '5')",2
72800,"('1', '3')",3
72801,"('1', '2', '3', '4', '5')",1
72802,"('1', '2', '3', '4', '5')",2
72803,"('1', '2')",2
72804,"('1', '2', '3', '4', '5')",1
72805,"('2', '3', '4', '5')",3
72806,"('2', '3')",3
72807,"('3', '4', '5')",3
72808,"('4', '5')",4
72809,"('1', '2', '3', '4', '5')",1
72810,"('1', '2', '3', '4', '5')",3
72811,"('1', '2', '3', '4', '5')",1
72812,"('1', '2', '3', '4', '5')",2
72813,"('1', '3', '4')",3
72814,"('1', '3')",3
72815,"('1', '2', '3', '4', '5')",1
72816,"('1', '2', '3', '4', '5')",4
72817,"('2', '4')",4
72818,"('2', '4')",2
72819,"('3', '4', '5')",4
72820,"('1', '3', '4', '5')",1
72821,"('1', '3', '4', '5')",4
72822,"('1', '2', '3', '4')",4
72823,"('1', '2', '3', '4', '5')",1
72824,"('1', '4', '5')",4
72825,"('1', '3', '4', '5')",1
72826,"('1', '2', '5')",1
72827,"('3', '5')",3
72828,"('3', '4')",4
72829,"('2', '3', '5')",2
72830,"('3', '4', '5')",5
72831,"('1', '4')",1
72832,"('1', '2', '3', '4', '5')",5
72833,"('1', '2', '3', '4', '5')",3
72834,"('1', '4')",4
72835,"('3', '5')",3
72836,"('3', '4', '5')",4
72837,"('1', '3', '4')",1
72838,"('1', '3', '4')",1
72839,"('3', '4', '5')",3
72840,"('1', '2', '3', '4', '5')",2
72841,"('1', '3', '4')",1
72842,"('4', '5')",5
72843,"('1', '2', '3', '4')",2
72844,"('1', '2', '5')",1
72845,"('1', '3', '4', '5')",1
72846,"('1', '2', '3', '4', '5')",1
72847,"('1', '2', '3', '4', '5')",2
72848,"('1', '2', '3')",3
72849,"('3', '5')",3
72850,"('1', '2', '4')",1
72851,"('4', '5')",5
72852,"('2', '3', '4', '5')",2
72853,"('2', '3', '5')",2
72854,"('1', '3', '5')",1
72855,"('1', '3', '4')",4
72856,"('1', '2')",1
72857,"('2', '3', '5')",3
72858,"('1', '2', '3', '4', '5')",4
72859,"('1', '2', '3', '4', '5')",1
72860,"('1', '3', '5')",3
72861,"('1', '2', '4', '5')",2
72862,"('2', '3', '5')",3
72863,"('2', '3')",3
72864,"('1', '2', '3', '5')",5
72865,"('1', '3', '5')",3
72866,"('1', '2', '3', '4', '5')",1
72867,"('2', '4', '5')",2
72868,"('1', '2', '3', '4', '5')",1
72869,"('1', '3', '4', '5')",4
72870,"('1', '3', '5')",5
72871,"('1', '4')",4
72872,"('1', '3', '4', '5')",4
72873,"('1', '2', '3', '4', '5')",2
72874,"('2', '3', '5')",2
72875,"('1', '4')",1
72876,"('1', '2', '3', '4', '5')",1
72877,"('1', '2', '3', '4', '5')",2
72878,"('1', '3', '4')",4
72879,"('1', '2', '3', '4')",4
72880,"('3', '4', '5')",5
72881,"('1', '3', '4', '5')",1
72882,"('2', '3')",2
72883,"('1', '2', '3', '4', '5')",4
72884,"('1', '2', '3', '4', '5')",3
72885,"('1', '3', '4')",3
72886,"('3', '4', '5')",4
72887,"('1', '2', '3', '4', '5')",2
72888,"('1', '2', '5')",1
72889,"('2', '4')",4
72890,"('1', '3', '4')",3
72891,"('1', '2', '3', '4', '5')",2
72892,"('2', '3', '5')",3
72893,"('1', '2', '3', '4', '5')",3
72894,"('1', '5')",1
72895,"('3', '4', '5')",4
72896,"('2', '4')",4
72897,"('2', '3', '4')",4
72898,"('1', '2', '3', '4', '5')",1
72899,"('1', '3', '4')",1
72900,"('2', '3')",3
72901,"('1', '3', '4', '5')",3
72902,"('2', '3', '4')",4
72903,"('1', '2', '3', '5')",2
72904,"('1', '2', '3', '4')",2
72905,"('1', '2', '3', '4', '5')",1
72906,"('1', '2', '4')",4
72907,"('2', '4')",4
72908,"('3', '4', '5')",4
72909,"('1', '3', '5')",1
72910,"('1', '2', '3', '5')",1
72911,"('2', '3', '4', '5')",2
72912,"('1', '2', '3', '4', '5')",1
72913,"('1', '2', '3', '5')",5
72914,"('2', '3', '4', '5')",5
72915,"('1', '2', '3', '4', '5')",1
72916,"('1', '2', '3', '4', '5')",1
72917,"('1', '2', '3')",2
72918,"('1', '2', '3', '4', '5')",3
72919,"('4', '5')",4
72920,"('1', '2', '4', '5')",1
72921,"('1', '2')",2
72922,"('1', '2', '3', '4', '5')",2
72923,"('1', '2', '3', '4', '5')",1
72924,"('1', '2', '3', '5')",1
72925,"('1', '4')",4
72926,"('1', '2', '3', '4', '5')",1
72927,"('1', '2', '3', '4', '5')",1
72928,"('2', '3', '4', '5')",3
72929,"('1', '2', '4')",1
72930,"('2', '5')",5
72931,"('1', '2', '3', '4', '5')",1
72932,"('1', '2', '3', '4')",4
72933,"('1', '3', '4', '5')",3
72934,"('1', '2', '3', '4')",2
72935,"('1', '2', '3', '4', '5')",1
72936,"('1', '2', '3', '4', '5')",4
72937,"('1', '2', '3', '4', '5')",1
72938,"('1', '2', '3', '5')",1
72939,"('1', '2', '3')",1
72940,"('2', '4', '5')",2
72941,"('2', '3', '5')",2
72942,"('1', '3', '5')",5
72943,"('1', '2', '3', '4', '5')",2
72944,"('1', '4')",4
72945,"('1', '3')",3
72946,"('1', '2', '4', '5')",1
72947,"('1', '2', '3')",2
72948,"('1', '2', '5')",5
72949,"('1', '2', '3', '4', '5')",4
72950,"('1', '3')",3
72951,"('1', '3')",3
72952,"('1', '2', '3', '4', '5')",2
72953,"('1', '2', '3', '4', '5')",2
72954,"('1', '3')",3
72955,"('1', '2', '3', '4', '5')",4
72956,"('1', '2', '3', '5')",1
72957,"('1', '2', '3')",1
72958,"('1', '4', '5')",4
72959,"('1', '2', '5')",2
72960,"('1', '2', '3', '4', '5')",1
72961,"('1', '3')",3
72962,"('1', '2', '3', '4', '5')",1
72963,"('2', '5')",5
72964,"('1', '2', '3', '4')",2
72965,"('1', '2', '3', '4', '5')",2
72966,"('2', '4')",4
72967,"('1', '2', '4')",1
72968,"('1', '2', '3', '4', '5')",1
72969,"('1', '2', '3', '4', '5')",1
72970,"('1', '2')",2
72971,"('1', '2', '3', '4', '5')",2
72972,"('2', '3')",3
72973,"('1', '4')",1
72974,"('1', '2', '3', '4', '5')",1
72975,"('1', '2', '3', '4', '5')",4
72976,"('1', '3')",3
72977,"('1', '2', '3', '4', '5')",4
72978,"('2', '3', '5')",3
72979,"('1', '3', '5')",1
72980,"('1', '4')",1
72981,"('1', '2', '5')",2
72982,"('1', '3', '4', '5')",3
72983,"('1', '3', '4')",1
72984,"('1', '4', '5')",4
72985,"('2', '3', '4', '5')",5
72986,"('4', '5')",4
72987,"('2', '3', '4', '5')",2
72988,"('1', '2', '3', '4')",2
72989,"('1', '3')",1
72990,"('1', '3', '4', '5')",3
72991,"('3', '4')",4
72992,"('1', '3', '4', '5')",1
72993,"('1', '2', '3', '4', '5')",2
72994,"('3', '5')",5
72995,"('1', '2', '3', '4', '5')",1
72996,"('1', '2', '3', '4', '5')",1
72997,"('1', '3', '4')",4
72998,"('4', '5')",4
72999,"('1', '2', '3', '4', '5')",3
73000,"('1', '2')",2
73001,"('2', '4')",2
73002,"('1', '2', '3', '4', '5')",1
73003,"('1', '2', '3', '4', '5')",2
73004,"('3', '4', '5')",3
73005,"('1', '2', '3', '4', '5')",3
73006,"('2', '3', '5')",5
73007,"('1', '3')",1
73008,"('3', '4', '5')",4
73009,"('2', '3', '4', '5')",2
73010,"('1', '2', '3', '4', '5')",4
73011,"('4', '5')",5
73012,"('1', '3', '4')",4
73013,"('1', '2', '4', '5')",1
73014,"('1', '4', '5')",1
73015,"('1', '2', '3', '4')",2
73016,"('2', '3', '5')",5
73017,"('1', '5')",1
73018,"('1', '2', '3', '4', '5')",2
73019,"('1', '2', '3', '4', '5')",1
73020,"('1', '3', '4')",3
73021,"('1', '3', '5')",5
73022,"('1', '3', '4', '5')",3
73023,"('1', '4')",4
73024,"('1', '4')",1
73025,"('1', '2', '4', '5')",2
73026,"('1', '2')",2
73027,"('1', '2', '4')",2
73028,"('1', '2', '3', '5')",2
73029,"('1', '5')",5
73030,"('1', '3')",3
73031,"('1', '3', '5')",3
73032,"('2', '3', '4')",2
73033,"('1', '3', '5')",3
73034,"('1', '2', '3', '4', '5')",5
73035,"('1', '2', '3', '4', '5')",1
73036,"('1', '2', '3', '4', '5')",4
73037,"('3', '5')",3
73038,"('1', '2', '3', '4')",4
73039,"('1', '3')",1
73040,"('1', '2', '3', '4', '5')",1
73041,"('3', '4')",4
73042,"('1', '2')",1
73043,"('1', '2', '3', '4', '5')",1
73044,"('1', '2', '3', '4', '5')",3
73045,"('1', '2', '3', '4', '5')",5
73046,"('2', '3', '4', '5')",4
73047,"('1', '3', '4')",4
73048,"('2', '3', '4', '5')",3
73049,"('2', '4', '5')",4
73050,"('1', '2', '4', '5')",4
73051,"('1', '2')",2
73052,"('1', '3', '4')",1
73053,"('1', '2', '3', '5')",5
73054,"('1', '2', '3', '4', '5')",2
73055,"('1', '2', '3', '4', '5')",1
73056,"('3', '5')",3
73057,"('1', '2', '4')",4
73058,"('1', '2', '3', '4', '5')",2
73059,"('1', '2', '4', '5')",1
73060,"('1', '3', '4', '5')",1
73061,"('2', '4')",2
73062,"('2', '4', '5')",2
73063,"('1', '2')",2
73064,"('3', '4', '5')",5
73065,"('1', '3', '4', '5')",1
73066,"('1', '2', '3', '4', '5')",1
73067,"('1', '2', '3', '4')",4
73068,"('3', '5')",5
73069,"('1', '2', '3', '5')",1
73070,"('1', '4', '5')",1
73071,"('2', '5')",5
73072,"('1', '2', '3', '4', '5')",1
73073,"('1', '2', '3', '4', '5')",2
73074,"('1', '2', '3', '4')",2
73075,"('1', '2', '3', '4', '5')",3
73076,"('1', '3', '4', '5')",1
73077,"('2', '3', '4', '5')",4
73078,"('1', '2', '3', '4')",3
73079,"('2', '3', '4')",4
73080,"('2', '5')",5
73081,"('1', '2', '3', '4')",1
73082,"('1', '2')",2
73083,"('1', '2', '3', '5')",1
73084,"('1', '2', '3', '4', '5')",3
73085,"('3', '4')",4
73086,"('2', '3', '4', '5')",2
73087,"('4', '5')",4
73088,"('1', '2', '4', '5')",4
73089,"('1', '2', '3', '4', '5')",3
73090,"('1', '3', '5')",1
73091,"('2', '3')",3
73092,"('2', '3', '4', '5')",4
73093,"('1', '3')",1
73094,"('1', '2', '3', '4', '5')",4
73095,"('1', '3', '5')",1
73096,"('1', '5')",5
73097,"('1', '2', '4', '5')",4
73098,"('3', '4', '5')",3
73099,"('1', '2', '3', '4')",2
73100,"('1', '2', '5')",5
73101,"('4', '5')",4
73102,"('1', '2', '3')",3
73103,"('1', '2', '4', '5')",5
73104,"('1', '2', '4')",1
73105,"('1', '5')",5
73106,"('1', '2', '3', '4', '5')",1
73107,"('1', '3', '5')",1
73108,"('1', '2', '3', '4', '5')",1
73109,"('1', '3', '4', '5')",3
73110,"('1', '2', '3', '4', '5')",2
73111,"('1', '2', '3', '4')",1
73112,"('2', '3')",3
73113,"('1', '4', '5')",1
73114,"('1', '3', '4', '5')",5
73115,"('1', '2', '4')",1
73116,"('1', '2', '3', '4')",4
73117,"('1', '2', '3')",3
73118,"('2', '3', '5')",3
73119,"('1', '2', '3', '4')",4
73120,"('1', '2', '3', '5')",2
73121,"('2', '4')",4
73122,"('1', '2', '3', '4', '5')",4
73123,"('1', '2', '3', '5')",1
73124,"('2', '3', '4')",4
73125,"('1', '3', '4', '5')",3
73126,"('1', '2', '3', '4', '5')",3
73127,"('1', '3', '4', '5')",1
73128,"('1', '2', '3', '5')",5
73129,"('1', '3', '5')",1
73130,"('3', '4', '5')",5
73131,"('1', '2', '3', '4', '5')",4
73132,"('1', '2', '3')",1
73133,"('1', '2', '3', '4', '5')",2
73134,"('2', '3', '4', '5')",4
73135,"('1', '2', '3', '4', '5')",2
73136,"('1', '2', '3')",1
73137,"('1', '4', '5')",4
73138,"('1', '2', '3', '4', '5')",4
73139,"('1', '2', '3', '4', '5')",2
73140,"('2', '4')",4
73141,"('1', '2')",2
73142,"('1', '2', '3', '4')",1
73143,"('2', '3', '4', '5')",4
73144,"('1', '2', '3', '4')",1
73145,"('1', '2', '3')",1
73146,"('1', '2', '4', '5')",5
73147,"('2', '3', '4')",2
73148,"('1', '4', '5')",1
73149,"('1', '2', '3', '4', '5')",1
73150,"('1', '3', '4', '5')",3
73151,"('1', '2', '3', '4', '5')",5
73152,"('1', '3', '4', '5')",3
73153,"('4', '5')",5
73154,"('1', '4')",4
73155,"('1', '2', '4', '5')",2
73156,"('1', '2', '3', '4', '5')",1
73157,"('2', '4')",4
73158,"('1', '2', '3', '4')",4
73159,"('4', '5')",5
73160,"('4', '5')",5
73161,"('2', '3', '4', '5')",5
73162,"('3', '4')",3
73163,"('3', '4')",4
73164,"('1', '2', '3', '4', '5')",1
73165,"('1', '2', '3', '4', '5')",4
73166,"('2', '3', '4', '5')",4
73167,"('1', '3', '4', '5')",5
73168,"('1', '2', '3', '4', '5')",2
73169,"('1', '2', '5')",1
73170,"('2', '5')",2
73171,"('1', '2', '3', '4', '5')",1
73172,"('1', '3', '5')",3
73173,"('1', '4')",1
73174,"('1', '2', '3', '4')",2
73175,"('1', '2', '3', '4', '5')",2
73176,"('2', '5')",5
73177,"('4', '5')",5
73178,"('1', '2', '5')",1
73179,"('3', '4')",3
73180,"('4', '5')",4
73181,"('1', '2', '5')",5
73182,"('2', '3', '4')",3
73183,"('1', '3', '4')",4
73184,"('1', '2', '3', '4', '5')",2
73185,"('2', '3', '5')",2
73186,"('1', '2', '3', '4', '5')",5
73187,"('2', '3', '4')",2
73188,"('2', '3', '4', '5')",2
73189,"('1', '2', '4')",1
73190,"('3', '4', '5')",5
73191,"('1', '2', '3', '4', '5')",4
73192,"('1', '2', '3', '4')",2
73193,"('1', '3')",3
73194,"('1', '2', '3', '4')",3
73195,"('1', '2', '5')",1
73196,"('1', '2', '3', '4', '5')",2
73197,"('1', '5')",5
73198,"('1', '3', '4', '5')",5
73199,"('1', '2', '3', '5')",1
73200,"('2', '3', '4', '5')",3
73201,"('1', '2', '3', '4')",2
73202,"('1', '3', '4', '5')",1
73203,"('1', '2', '3', '4', '5')",1
73204,"('2', '5')",5
73205,"('1', '2', '3', '4', '5')",5
73206,"('2', '3', '4')",3
73207,"('1', '2', '4')",4
73208,"('1', '2', '3', '4', '5')",4
73209,"('2', '4', '5')",2
73210,"('2', '3', '4')",4
73211,"('1', '2', '3', '4', '5')",3
73212,"('1', '2', '3', '4', '5')",4
73213,"('1', '3', '5')",5
73214,"('1', '2', '4')",2
73215,"('1', '2', '3', '4', '5')",1
73216,"('1', '2', '5')",1
73217,"('1', '2', '3', '5')",1
73218,"('3', '4', '5')",5
73219,"('2', '3', '4', '5')",2
73220,"('1', '2', '4', '5')",2
73221,"('3', '5')",5
73222,"('1', '2', '3', '4', '5')",1
73223,"('1', '2')",1
73224,"('1', '2', '3', '4', '5')",1
73225,"('1', '4')",4
73226,"('1', '2', '3')",2
73227,"('2', '3', '5')",2
73228,"('2', '4', '5')",4
73229,"('1', '2', '4', '5')",1
73230,"('1', '2', '4', '5')",5
73231,"('1', '2', '3', '4', '5')",4
73232,"('1', '3', '4', '5')",4
73233,"('1', '3')",3
73234,"('1', '2', '3', '4', '5')",1
73235,"('1', '2', '3', '4', '5')",1
73236,"('1', '2', '3', '4', '5')",4
73237,"('2', '3', '5')",5
73238,"('1', '2', '3', '4', '5')",2
73239,"('1', '2', '3', '4', '5')",2
73240,"('2', '3', '5')",5
73241,"('1', '2', '3', '4', '5')",4
73242,"('1', '2', '3', '4', '5')",2
73243,"('1', '3', '5')",3
73244,"('3', '5')",5
73245,"('2', '3', '5')",3
73246,"('1', '2', '3', '4')",2
73247,"('1', '3', '5')",1
73248,"('1', '2', '3', '4', '5')",1
73249,"('1', '2', '4', '5')",5
73250,"('1', '2', '3', '4', '5')",4
73251,"('3', '5')",3
73252,"('3', '5')",3
73253,"('1', '2', '3', '4')",1
73254,"('1', '2', '3', '4', '5')",5
73255,"('3', '5')",5
73256,"('2', '3', '4', '5')",5
73257,"('1', '5')",5
73258,"('2', '3', '4')",2
73259,"('3', '5')",5
73260,"('1', '2', '3', '4', '5')",4
73261,"('1', '3', '5')",3
73262,"('3', '5')",5
73263,"('3', '4')",4
73264,"('1', '2', '3', '5')",3
73265,"('2', '3', '4')",4
73266,"('1', '2', '3', '4', '5')",1
73267,"('1', '2', '3', '4', '5')",1
73268,"('1', '4', '5')",5
73269,"('1', '2', '4', '5')",1
73270,"('1', '3', '4', '5')",3
73271,"('2', '4')",2
73272,"('2', '3', '4', '5')",3
73273,"('1', '2', '3', '4', '5')",1
73274,"('1', '2', '3', '4', '5')",5
73275,"('2', '3', '4')",3
73276,"('1', '3', '4')",3
73277,"('1', '2', '3', '4', '5')",2
73278,"('1', '2', '3', '4')",1
73279,"('1', '2', '3', '4', '5')",2
73280,"('1', '3', '4', '5')",3
73281,"('1', '2', '3', '4', '5')",2
73282,"('4', '5')",4
73283,"('1', '2')",2
73284,"('1', '2', '3', '4', '5')",2
73285,"('1', '2', '3', '4', '5')",5
73286,"('2', '3', '4')",4
73287,"('2', '3', '4', '5')",4
73288,"('1', '2', '3', '5')",1
73289,"('1', '2', '3', '4', '5')",2
73290,"('2', '3')",3
73291,"('1', '2', '3', '4', '5')",2
73292,"('1', '4')",4
73293,"('2', '3', '5')",3
73294,"('2', '3', '5')",5
73295,"('1', '4')",4
73296,"('1', '2', '3', '4', '5')",2
73297,"('2', '3', '5')",5
73298,"('1', '2', '3', '4', '5')",3
73299,"('1', '2', '4')",4
73300,"('1', '2', '4')",2
73301,"('1', '3', '4', '5')",1
73302,"('2', '3', '5')",5
73303,"('3', '5')",3
73304,"('3', '4')",3
73305,"('1', '2', '3', '4', '5')",2
73306,"('2', '5')",5
73307,"('2', '3', '4', '5')",3
73308,"('3', '4', '5')",3
73309,"('1', '2', '3', '4', '5')",4
73310,"('3', '4')",4
73311,"('1', '3', '4', '5')",4
73312,"('1', '4', '5')",5
73313,"('1', '2', '4', '5')",1
73314,"('2', '3', '4', '5')",2
73315,"('1', '2', '3', '4', '5')",2
73316,"('1', '2', '3', '4', '5')",1
73317,"('1', '2', '3', '4', '5')",2
73318,"('1', '4', '5')",5
73319,"('1', '2', '3', '4', '5')",2
73320,"('1', '2', '4', '5')",1
73321,"('1', '2', '3', '5')",1
73322,"('1', '2', '4', '5')",4
73323,"('2', '3', '5')",3
73324,"('1', '2', '5')",5
73325,"('1', '3')",3
73326,"('1', '5')",5
73327,"('1', '2', '3', '4', '5')",1
73328,"('1', '2', '3', '4')",1
73329,"('2', '4')",2
73330,"('1', '4', '5')",1
73331,"('1', '2', '4', '5')",5
73332,"('4', '5')",4
73333,"('1', '2', '3', '5')",3
73334,"('1', '2', '3', '4', '5')",3
73335,"('1', '2', '3', '4')",3
73336,"('2', '3', '5')",3
73337,"('1', '2', '3', '4', '5')",3
73338,"('2', '3', '4')",4
73339,"('2', '5')",5
73340,"('1', '3', '4', '5')",5
73341,"('1', '2', '3', '4', '5')",1
73342,"('1', '2', '3', '4', '5')",1
73343,"('1', '5')",1
73344,"('3', '4', '5')",3
73345,"('1', '2', '3', '4', '5')",1
73346,"('1', '3', '4', '5')",1
73347,"('1', '2', '3', '4', '5')",2
73348,"('3', '4', '5')",5
73349,"('2', '4')",2
73350,"('2', '3')",3
73351,"('2', '3')",3
73352,"('1', '2', '3', '4', '5')",3
73353,"('4', '5')",4
73354,"('2', '3', '4', '5')",2
73355,"('4', '5')",5
73356,"('1', '3', '4', '5')",1
73357,"('2', '3')",3
73358,"('2', '3', '4')",3
73359,"('1', '2', '3')",3
73360,"('3', '4')",3
73361,"('1', '2', '3', '4', '5')",2
73362,"('1', '2', '3', '4', '5')",1
73363,"('1', '2', '3', '4', '5')",2
73364,"('1', '3', '4', '5')",1
73365,"('2', '3', '4', '5')",5
73366,"('1', '2', '3', '5')",2
73367,"('1', '2', '3', '5')",1
73368,"('1', '4')",1
73369,"('2', '3')",2
73370,"('1', '2', '3', '4', '5')",2
73371,"('1', '3', '4', '5')",4
73372,"('2', '3', '4')",4
73373,"('1', '2', '3')",3
73374,"('1', '2', '3', '5')",2
73375,"('1', '2', '4', '5')",1
73376,"('1', '3', '4', '5')",1
73377,"('2', '3', '4')",3
73378,"('1', '2', '3', '4', '5')",2
73379,"('1', '2', '3', '4', '5')",1
73380,"('1', '2')",2
73381,"('2', '3', '4')",3
73382,"('1', '2', '3', '5')",1
73383,"('1', '2', '3', '4')",1
73384,"('1', '2', '4', '5')",1
73385,"('1', '2', '3', '4', '5')",5
73386,"('1', '2', '3', '4', '5')",3
73387,"('1', '2', '3', '4')",2
73388,"('1', '2', '4', '5')",5
73389,"('1', '2', '3', '4', '5')",3
73390,"('1', '3', '5')",1
73391,"('3', '5')",5
73392,"('1', '2', '3', '4', '5')",1
73393,"('1', '2', '3', '4', '5')",1
73394,"('2', '4', '5')",4
73395,"('1', '2', '3', '4', '5')",1
73396,"('1', '2', '3', '4', '5')",3
73397,"('1', '4')",1
73398,"('1', '2', '4')",2
73399,"('2', '4')",4
73400,"('1', '2', '4', '5')",5
73401,"('3', '4')",3
73402,"('1', '5')",5
73403,"('1', '3', '5')",3
73404,"('3', '5')",3
73405,"('1', '2', '4', '5')",4
73406,"('1', '2', '3', '4', '5')",2
73407,"('1', '2', '3', '4', '5')",2
73408,"('1', '2', '3', '4', '5')",1
73409,"('3', '4')",4
73410,"('1', '4')",4
73411,"('1', '2', '3', '4')",1
